KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
12.000,2023,Gasolina,Barcelona,5,No,Manual ,Aurora black (abp),Berlina,KIA,Picanto,Picanto 1.0 DPi 49 kW (67 CV) Concept,67 CV,Turismo,161 km/h,14.6 s,5.1 l/100km,g CO2/km,3595 mm / 1595 mm / 1485 mm,C,10.695€
34.227,2022,Diésel,Talavera de la Reina,4,No,Automático ,Azul cavansita metalizado,Vehículo,False,False,False,163 CV,False,False,False,False,False,False,False,45.200€
9.900,2022,Gasolina,Baracaldo,5,No,Automático ,Gris montaña,4x4,Mercedes-Benz,GLB,GLB 200 7 plazas,163 CV,Todoterreno,207 km/h,9.1 s,7 l/100km,134g CO2/km,4634 mm / 1834 mm / 1662 mm,C,45.890€
22.261,2023,Diésel,Baracaldo,2,No,Automático ,Blanco polar,puertas:,Mercedes-Benz,Clase E,E 220 d Coupé,194 CV,Coupé,242 km/h,7.4 s,4.8 l/100km,122g CO2/km,4826 mm / 1860 mm / 1430 mm,C,56.890€
900,2023,Gasolina,Barcelona,5,No,Automático ,Blanco puro,4x4,Volkswagen,Tiguan,Tiguan R 2.0 TSI 235 kW (320 CV) 4Motion DSG 7 vel.,320 CV,Todoterreno,250 km/h,4.9 s,9.5 l/100km,g CO2/km,4514 mm / 1859 mm / 1668 mm,C,69.900€
275.000,2008,Diésel,Galdakao,False,No,Manual ,Plata,3.500€,Renault,Laguna,Laguna Break 1.9 dCi RT,,Turismo familiar,187 km/h,12.3 s,5.9 l/100km,g CO2/km,4628 mm / 1752 mm / 1470 mm,Sin etiqueta,3.500€
33.376,2021,Diésel,Badajoz,5,Sí,Automático ,Negro,Monovolumen,Mercedes-Benz,Clase B,B 200 d 8G-DCT,150 CV,Monovolumen,219 km/h,8.3 s,4.4 l/100km,115g CO2/km,4419 mm / 1796 mm / 1562 mm,C,32.900€
188.132,2009,Diésel,Alcalá de Henares,5,Sí,Manual ,Azul,Monovolumen,Ford,S-Max,S-Max Trend 2.0 TDCi 140 cv,140 CV,Monovolumen,196 km/h,10.2 s,6.4 l/100km,169g CO2/km,4768 mm / 1884 mm / 1658 mm,B,7.590€
174.354,2011,Gasolina,Alcalá de Henares,5,Sí,Manual ,Rojo,Berlina,Chevrolet,Aveo,Aveo 5p 1.2 16v LS,,Turismo,170 km/h,13 s,5.5 l/100km,132g CO2/km,3920 mm / 1680 mm / 1505 mm,C,4.690€
31.960,2021,Gasolina,Sevilla,5,Sí,Manual ,Blanco,Berlina,Peugeot,208,208 Allure Pack PureTech 100 S&S,102 CV,Turismo,188 km/h,9.9 s,5.1 l/100km,g CO2/km,4055 mm / 1745 mm / 1430 mm,C,16.900€
79.000,2020,Gasolina,Teo,5,Sí,Automático ,Azul,Utilitario,Peugeot,308,308 SW GT Line PureTech 130 S&S EAT8,130 CV,Turismo familiar,203 km/h,9.8 s,6.2 l/100km,109g CO2/km,4585 mm / 1804 mm / 1470 mm,C,17.900€
118.000,2020,Diésel,Teo,5,Sí,Automático ,Negro,Familiar,Mercedes-Benz,Clase C,C 220 d Estate,194 CV,Turismo familiar,233 km/h,7 s,4.4 l/100km,123g CO2/km,4702 mm / 1810 mm / 1457 mm,C,33.900€
9,2023,Gasolina,Olías del Rey,5,Sí,Manual ,Rojo,Familiar,Hyundai,i30,i30 Fastback T-GDi 1.0 88 kW (120 CV) Klass Max,119 CV,Turismo,188 km/h,11.5 s,5.2 l/100km,120g CO2/km,4455 mm / 1795 mm / 1425 mm,C,21.550€
106.590,2020,Diésel,Tomares,4,Sí,Manual ,Blanco,Furgoneta,Peugeot,Expert,Expert Tepee Active HDi 125 Corto,120 CV,Vehículo comercial,170 km/h,15.3 s,6.6 l/100km,172g CO2/km,4805 mm / 1895 mm / 1942 mm,B,19.900€
51.880,2021,Gasolina,Tomares,5,Sí,Manual ,Naranja,Todoterreno,Peugeot,2008,2008 Style 1.2 PureTech 110 S&S,100 CV,Todoterreno,191 km/h,9.9 s,4.4 l/100km,103g CO2/km,4159 mm / 1739 mm / 1570 mm,C,17.900€
2.500,2023,Eléctrico,Cuenca,5,Sí,Automático ,Blanco,Berlina,Citroen,C4,ë-C4 Eléctrico 50 kWh C Series 100 kW,136 CV,Turismo,150 km/h,9.7 s,15.3 l/100km,0g CO2/km,4360 mm / 1800 mm / 1520 mm,Cero,32.900€
42.000,2018,Gasolina,Murcia,2,Sí,Automático ,Naranja,Deportivo,Nissan,GT-R,GT-R 3.8 V6 570 CV Black Edition,569 CV,Coupé,315 km/h,2.8 s,11.8 l/100km,275g CO2/km,4710 mm / 1895 mm / 1370 mm,C,129.900€
17.493,2023,Diésel,San Cibrao Das Viñas,5,Sí,Manual ,Beige,Berlina,Citroen,C3,C3 BlueHDi 100 S&S Shine,102 CV,Turismo,188 km/h,10.2 s,4.5 l/100km,g CO2/km,3996 mm / 1749 mm / 1474 mm,C,16.000€
134.792,2018,Diésel,Leganes,5,Sí,Manual ,Negro,Todoterreno,Volvo,XC40,XC40 Business Plus D3,150 CV,Todoterreno,200 km/h,9.9 s,4.8 l/100km,127g CO2/km,4425 mm / 1863 mm / 1652 mm,C,21.790€
122.396,2017,Diésel,Alcorcon,5,Sí,Manual ,Rojo,Familiar,Opel,Astra,Astra 5p Selective 1.6 CDTI 81 kW (110 CV),110 CV,Turismo,195 km/h,11 s,3.7 l/100km,97g CO2/km,4370 mm / 1809 mm / 1485 mm,C,9.690€
134.259,2017,Diésel,Alcorcon,5,Sí,Manual ,Negro,Familiar,Mercedes-Benz,CLA,B 200 d,136 CV,Monovolumen,210 km/h,9.4 s,4.2 l/100km,109g CO2/km,4393 mm / 1786 mm / 1557 mm,C,19.490€
112.744,2018,Diésel,Alcorcon,5,Sí,Automático ,Gris,Familiar,Mercedes-Benz,CLA,A 200 d 7G-DCT,136 CV,Turismo,210 km/h,8.8 s,3.8 l/100km,99g CO2/km,4299 mm / 1780 mm / 1433 mm,C,21.990€
105.214,2018,Híbrido (Gasolina),Alcorcon,5,Sí,Automático ,Negro,Todoterreno,KIA,Niro,Niro 1.6 HEV Emotion,141 CV,Todoterreno,162 km/h,11.5 s,4.4 l/100km,101g CO2/km,4355 mm / 1805 mm / 1535 mm,ECO,14.890€
122.964,2017,Diésel,Leganes,5,Sí,Manual ,Negro,Berlina,BMW,4 Series,418d Gran Coupé,136 CV,Turismo,213 km/h,9.2 s,4.8 l/100km,122g CO2/km,4638 mm / 1825 mm / 1389 mm,C,19.890€
117.298,2017,Diésel,Leganes,5,Sí,Manual ,Negro,Todoterreno,Audi,Q2,Q2 design edition 1.6 TDI 85 kW (116 CV),116 CV,Todoterreno,197 km/h,10.3 s,4.6 l/100km,118g CO2/km,4191 mm / 1794 mm / 1538 mm,C,16.990€
50.180,2020,Híbrido (Gasolina),Sevilla,5,Sí,Automático ,Blanco,Todoterreno,False,False,False,197 CV,False,False,False,False,False,False,False,39.950€
34.662,2019,Eléctrico,Madrid,4,Sí,Secuencial ,Blanco,Furgoneta,False,False,False,115 CV,False,False,False,False,False,False,False,18.190€
66.694,2019,Diésel,Barcelona,5,Sí,Automático ,Rojo,Todoterreno,Jaguar,E-PACE,E-PACE D150 AWD Auto SE,150 CV,Todoterreno,193 km/h,10.5 s,5.6 l/100km,147g CO2/km,4395 mm / 1984 mm / 1649 mm,C,27.950€
184.826,2005,Gasolina,Madrid,5,No,Manual ,Negro,Utilitario,Citroen,C4,C4 5p 1.6i 16v 110cv SX,109 CV,Turismo,194 km/h,10.6 s,7.1 l/100km,g CO2/km,4260 mm / 1773 mm / 1458 mm,C,3.190€
54.483,2019,Diésel,Barcelona,4,Sí,Automático ,Negro,Berlina,BMW,5 Series,520d Aut.,190 CV,Turismo,229 km/h,8.4 s,5.6 l/100km,149g CO2/km,4841 mm / 1846 mm / 1468 mm,B,29.950€
23.765,2020,Diésel,Madrid,5,Sí,Automático ,Negro,Todoterreno,Alfa Romeo,Stelvio,Stelvio Executive 2.2 Diesel 133 kW (180 CV) AT8 RWD,190 CV,Todoterreno,210 km/h,7.6 s,4.7 l/100km,124g CO2/km,4687 mm / 1903 mm / 1666 mm,C,33.950€
92.863,2020,Híbrido (Diésel),Sevilla,5,Sí,Manual ,Blanco,Todoterreno,False,False,False,136 CV,False,False,False,False,False,False,False,20.250€
68.637,2016,Diésel,Sevilla,5,Sí,Manual ,Blanco,Familiar,False,False,False,110 CV,False,False,False,False,False,False,False,13.890€
95.404,2018,Diésel,Madrid,5,Sí,Manual ,Blanco,Todoterreno,Fiat,500X,500X Pop Star 1.3 Multijet 70 kW (95 CV) 4x2,95 CV,Todoterreno,172 km/h,12.9 s,4.1 l/100km,107g CO2/km,4248 mm / 1796 mm / 1600 mm,C,13.560€
98.840,2019,Diésel,Pamplona,5,Sí,Manual ,Negro,Utilitario,BMW,1 Series,116d 5p,116 CV,Turismo,200 km/h,10.3 s,3.7 l/100km,97g CO2/km,4329 mm / 1765 mm / 1421 mm,C,19.590€
78.285,2021,Diésel,Madrid,5,Sí,Automático ,Gris,Utilitario,Audi,A3,A3 Sportback 35 TDI S tronic 7 vel.,150 CV,Turismo,218 km/h,8.1 s,4.4 l/100km,115g CO2/km,4313 mm / 1785 mm / 1426 mm,C,28.990€
22.625,2023,Gasolina,Palma de Mallorca,5,Sí,Automático ,Gris,Todoterreno,SEAT,Arona,Arona 1.0 TSI 81 kW (110 CV) DSG 7 vel. Start/Stop Xcellence,110 CV,Todoterreno,190 km/h,10 s,5.8 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,18.900€
3.300,2023,Eléctrico,Canet d En Berenguer,5,Sí,Automático ,Gris,Todoterreno,Peugeot,2008,E-2008 First Edition 115 kW (156 CV),156 CV,Todoterreno,150 km/h,9.1 s,15.4 l/100km,0g CO2/km,4304 mm / 1775 mm / 1550 mm,Cero,36.200€
15.500,2023,Diésel,Canet d En Berenguer,5,Sí,Automático ,Rojo,Berlina,Peugeot,308,308 SW Allure BlueHDi 130 S&S EAT8,130 CV,Turismo familiar,205 km/h,9.7 s,4.8 l/100km,95g CO2/km,4585 mm / 1804 mm / 1470 mm,C,28.895€
7.000,2023,Gasolina,Canet d En Berenguer,5,Sí,Manual ,Gris,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) GS,100 CV,Turismo,188 km/h,9.9 s,5.1 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,19.895€
18.400,2021,Gasolina,Cadiz,5,Sí,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) GS Line +,100 CV,Turismo,188 km/h,9.9 s,5.2 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,14.500€
88.000,2019,Gasolina,Cadiz,5,Sí,Manual ,Blanco,Berlina,Fiat,Tipo,Tipo 5p 1.4 Fire 70 kW (95 CV) Street,95 CV,Turismo,182 km/h,12.4 s,6.9 l/100km,133g CO2/km,4368 mm / 1792 mm / 1495 mm,C,12.990€
10,2023,Gasolina,Cuenca,5,Sí,Manual ,Gris,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S C-Series,110 CV,Todoterreno,190 km/h,10.1 s,6.2 l/100km,g CO2/km,4154 mm / 1756 mm / 1597 mm,C,19.900€
14.000,2023,Gasolina,Cuenca,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,17.900€
21.663,2020,Gasolina,Zaragoza,5,Sí,Manual ,Gris,Todoterreno,Ford,PUMA,Puma ST-Line 1.0 EcoBoost 92 kW (125 CV),125 CV,Todoterreno,191 km/h,10 s,5.8 l/100km,103g CO2/km,4207 mm / 1805 mm / 1534 mm,C,21.500€
41.965,2021,Diésel,Sabadell,5,Sí,Manual ,Gris,Monovolumen,Peugeot,Rifter,Rifter Allure Pack Long BlueHDi 130 7 plazas,130 CV,Vehículo comercial,186 km/h, s,5.4 l/100km,g CO2/km,4753 mm / 1848 mm / 1879 mm,C,25.950€
17.673,2023,Gasolina,Mahon,5,Sí,Manual ,Rojo,Utilitario,SEAT,Ibiza,Ibiza 1.0 MPI 59 kW (80 CV) Style,80 CV,Turismo,170 km/h,15.3 s,5.3 l/100km,g CO2/km,4059 mm / 1780 mm / 1444 mm,C,17.400€
30.678,2022,Diésel,Mahon,5,Sí,Manual ,Gris,Todoterreno,Peugeot,5008,5008 Allure 1.5 BlueHDi 130 S&S,130 CV,Todoterreno,191 km/h,12.7 s,4.2 l/100km,109g CO2/km,4641 mm / 1844 mm / 1651 mm,C,29.000€
139.000,2018,Diésel,Benalup,5,Sí,Manual ,Gris,Todoterreno,Citroen,C3 Aircross,C3 Aircross BlueHDi 100 S&S 6v Live,100 CV,Todoterreno,175 km/h,11.5 s,4 l/100km,105g CO2/km,4154 mm / 1756 mm / 1597 mm,C,13.500€
73.070,2018,Gasolina,Polígono Industrial de Son Castelló,3,Sí,Manual ,Blanco,Berlina,Mini,Hatchback,Cooper,136 CV,Turismo,203 km/h,9.1 s,5.4 l/100km,127g CO2/km,3723 mm / 1683 mm / 1407 mm,C,16.995€
5.955,2023,Eléctrico,Polígono Industrial de Son Castelló,5,Sí,Automático ,Blanco,Berlina,Citroen,C4,ë-C4 eléctrico 100 kW Feel Pack,136 CV,Turismo,150 km/h,9.7 s,16 l/100km,0g CO2/km,4360 mm / 1800 mm / 1520 mm,Cero,25.595€
22.373,2022,Gasolina,Madrid,5,Sí,Automático ,Gris,Berlina,Citroen,C5 X,C5 X PureTech 130 EAT8 Shine,130 CV,Turismo,213 km/h,11.3 s,6.1 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,C,19.900€
9.913,2023,Híbrido (Gasolina),Madrid,5,Sí,Automático ,Gris,Todoterreno,Jeep,Renegade,Renegade 4xe Limited 140 kW (190 CV),190 CV,Todoterreno,182 km/h,7.5 s,2 l/100km,g CO2/km,4236 mm / 1805 mm / 1692 mm,Cero,30.980€
59.641,2022,Diésel,Ourense,5,Sí,Manual ,Otros,Berlina,Audi,A3,A3 Sportback 30 TDI 85 kW (116 CV) Advanced,116 CV,Turismo,206 km/h,10.1 s,4.4 l/100km,g CO2/km,4343 mm / 1816 mm / 1449 mm,C,24.690€
96.705,2016,Diésel,Ourense,5,Sí,Manual ,Otros,Todoterreno,Ford,EcoSport,EcoSport Trend 1.5 TDCi 90,95 CV,Todoterreno,160 km/h,14 s,4.6 l/100km,120g CO2/km,4017 mm / 1765 mm / 1633 mm,C,12.990€
77.080,2021,Gasolina,Vilagarcía de Arousa,5,Sí,Manual ,Otros,Todoterreno,Volkswagen,T-Roc,T-Roc Advance 1.0 TSI 85 kW (115 CV),110 CV,Todoterreno,187 km/h,10.1 s,5.1 l/100km,117g CO2/km,4234 mm / 1819 mm / 1573 mm,C,18.890€
116.000,2019,Diésel,Vilagarcía de Arousa,5,Sí,Automático ,Otros,Monovolumen,Mercedes-Benz,Clase V,V 220 d Avantgarde Largo,163 CV,Monovolumen,195 km/h,11 s,6 l/100km,157g CO2/km,5140 mm / 1928 mm / 1880 mm,C,43.990€
85.820,2019,Diésel,Vilagarcía de Arousa,5,Sí,Manual ,Otros,Monovolumen,Citroen,Berlingo,Berlingo Talla M BlueHDi 75 Feel,76 CV,Vehículo comercial,153 km/h,16.5 s,4.1 l/100km,109g CO2/km,4403 mm / 1848 mm / 1800 mm,C,14.990€
16.157,2022,Diésel,Ourense,5,Sí,Manual ,Otros,Todoterreno,Cupra,Formentor,Formentor 2.0 TDI 110 kW (150 CV),150 CV,Todoterreno,205 km/h,9.3 s,4.9 l/100km,g CO2/km,4450 mm / 1839 mm / 1520 mm,C,26.890€
142.506,2017,Diésel,Atarfe,5,Sí,Manual ,Gris,Monovolumen,Renault,Espace,Espace Zen Energy dCi 96 kW (130 CV) 7 plazas,130 CV,Monovolumen,191 km/h,10.7 s,4.4 l/100km,116g CO2/km,4857 mm / 1888 mm / 1677 mm,C,19.490€
103.117,2021,Gasolina,Córdoba,5,Sí,Manual ,Negro,Monovolumen,Citroen,C4 SpaceTourer,Grand C4 SpaceTourer PureTech 130 S&S Feel,130 CV,Monovolumen,200 km/h,9.8 s,5.2 l/100km,115g CO2/km,4602 mm / 1826 mm / 1638 mm,C,16.990€
114.765,2016,Gasolina,Córdoba,5,Sí,Manual ,Blanco,Familiar,Toyota,Auris,Auris 120T Active,116 CV,Turismo,200 km/h,10.1 s,4.8 l/100km,112g CO2/km,4330 mm / 1760 mm / 1475 mm,C,12.990€
20.471,2022,Gasolina,Jaén,5,Sí,Automático ,Rojo,Todoterreno,Skoda,Kamiq,Kamiq 1.5 TSI 110 kW (150 CV) Sport DSG,150 CV,Todoterreno,212 km/h,8.4 s,6.5 l/100km,116g CO2/km,4241 mm / 1793 mm / 1531 mm,C,21.990€
39.930,2022,Gasolina,Vilagarcía de Arousa,5,Sí,Manual ,Otros,Todoterreno,Renault,Captur,Captur Techno TCe 67 kW (90 CV),90 CV,Todoterreno,168 km/h,14 s,5.8 l/100km,g CO2/km,4227 mm / 1797 mm / 1576 mm,C,18.490€
67.627,2021,Diésel,Córdoba,5,Sí,Manual ,Azul,Todoterreno,SEAT,Tarraco,Tarraco 2.0 TDI 110 kW (150 CV) Style,150 CV,Todoterreno,199 km/h,10.2 s,5.3 l/100km,g CO2/km,4735 mm / 1839 mm / 1658 mm,C,25.990€
94.100,2019,Diésel,Alcorcón,5,Sí,Automático ,Gris,Todoterreno,Opel,Mokka X,Mokka X Selective 1.6 CDTI 100 kW (136 CV) 4x2 Aut.,136 CV,Todoterreno,188 km/h,10.9 s,5.5 l/100km,143g CO2/km,4275 mm / 1781 mm / 1658 mm,C,14.490€
21.934,2021,Gasolina,València,5,Sí,Automático ,Negro,Berlina,Volkswagen,Golf,Golf GTI 2.0 TSI 180 kW (245 CV) DSG,245 CV,Turismo,250 km/h,6.2 s,3.7 l/100km,97g CO2/km,4287 mm / 1789 mm / 1470 mm,C,35.990€
111.000,2017,Diésel,Alicante,5,Sí,Automático ,Blanco,Todoterreno,Audi,Q2,Q2 design edition 2.0 TDI 140 kW (190 CV) quattro S tronic 7 vel.,190 CV,Todoterreno,218 km/h,7.3 s,5 l/100km,132g CO2/km,4191 mm / 1794 mm / 1538 mm,C,22.490€
42.837,2021,Híbrido (Gasolina),Alicante,3,Sí,Manual ,Blanco,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,11.990€
81.556,2018,Diésel,León,5,Sí,Automático ,Otros,Todoterreno,Volkswagen,Tiguan,Tiguan Sport 2.0 TDI 176 kW (240 CV) 4Motion DSG 7 vel.,240 CV,Todoterreno,228 km/h,6.5 s,6.4 l/100km,167g CO2/km,4486 mm / 1839 mm / 1673 mm,C,33.490€
36.303,2022,Gasolina,Vilagarcía de Arousa,5,Sí,Manual ,Otros,Todoterreno,Volkswagen,Taigo,Taigo Life 1.0 TSI 81 kW (110 CV),110 CV,Todoterreno,191 km/h,10.4 s,5.4 l/100km,g CO2/km,4266 mm / 1757 mm / 1518 mm,C,20.790€
59.754,2019,Diésel,Alcalá de Guadaíra,5,Sí,Automático ,Gris,Berlina,Volkswagen,Arteon,Arteon Elegance 2.0 TDI 110 kW (150 CV) DSG 7 vel.,150 CV,Turismo,220 km/h,9.1 s,4.5 l/100km,116g CO2/km,4862 mm / 1871 mm / 1450 mm,C,28.990€
61.020,2018,Gasolina,Puebla de Sancho Pérez,5,Sí,Manual ,Negro,Berlina,SEAT,Ibiza,Ibiza 5p 1.0 55kW (75 CV) Reference Plus Limited,75 CV,Turismo,172 km/h,14.3 s,5.2 l/100km,118g CO2/km,4061 mm / 1693 mm / 1445 mm,C,10.480€
53.178,2017,Diésel,Puebla de Sancho Pérez,5,Sí,Automático ,Granate,Monovolumen,Renault,Scenic,Grand Scénic Dynamique dCi 110 EDC 7 plazas,110 CV,Monovolumen,180 km/h,14.3 s,5 l/100km,130g CO2/km,4560 mm / 1845 mm / 1645 mm,B,16.980€
49.995,2020,Diésel,Olías del Rey,5,Sí,Manual ,Otros,Todoterreno,Peugeot,3008,3008 Access 1.6 BlueHDi 120,130 CV,Monovolumen,183 km/h,12 s,4.1 l/100km,108g CO2/km,4365 mm / 1837 mm / 1639 mm,C,21.990€
86.195,2019,Gasolina,Vizcaya,5,Sí,Manual ,Otros,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,17.890€
52.270,2019,Gasolina,Vilagarcía de Arousa,5,Sí,Automático ,Otros,Todoterreno,Peugeot,3008,3008 Allure PureTech 130 S&S EAT8,130 CV,Todoterreno,197 km/h,9.7 s,5.2 l/100km,120g CO2/km,4447 mm / 1841 mm / 1624 mm,C,22.990€
57.000,2020,Diésel,Badalona,5,Sí,Manual ,Blanco,Berlina,Opel,Insignia,Insignia Grand Sport Innovation 1.6 CDTi Start & Stop 100 kW (136 CV),136 CV,Turismo,211 km/h,10.5 s,4.6 l/100km,124g CO2/km,4897 mm / 1863 mm / 1455 mm,C,15.590€
12.650,2022,Gasolina,Collado Villalba,5,Sí,Manual ,Negro,Berlina,Mitsubishi,Space Star,Space Star 120 MPI Kaiteki,71 CV,Turismo,180 km/h,11.7 s,4.3 l/100km,100g CO2/km,3795 mm / 1665 mm / 1505 mm,C,12.450€
48.460,2022,Diésel,Vilagarcía de Arousa,3,Sí,Manual ,Blanco,Vehículo,False,False,False,143 CV,False,False,False,False,False,False,False,36.990€
129.002,2018,Gasolina,Córdoba,5,Sí,Manual ,Blanco,Berlina,KIA,Ceed,cee'd 1.4 CVVT Concept,100 CV,Turismo,187 km/h,11.6 s,6.1 l/100km,145g CO2/km,4235 mm / 1790 mm / 1480 mm,C,10.490€
50.000,2022,Híbrido (Gasolina),Lleida,5,Sí,Manual ,Gris,Todoterreno,False,False,False,125 CV,False,False,False,False,False,False,False,22.490€
45.290,2022,Gasolina,Alcalá de Guadaíra,5,Sí,Manual ,Azul,Berlina,Ford,Focus,Focus Sportbreak ST-Line 1.0 EcoBoost 92 kW (125 CV),125 CV,Turismo familiar,198 km/h,10.3 s,4.9 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,19.490€
62.970,2019,Gasolina,Sabadell,5,Sí,Manual ,Azul,Berlina,Ford,Focus,Focus Berlina Trend 1.0 EcoBoost  Auto-Start-Stop 100 CV,100 CV,Turismo,185 km/h,12.5 s,4.8 l/100km,109g CO2/km,4358 mm / 1823 mm / 1484 mm,C,16.990€
69.137,2021,Gasolina,Alcalá de Henares,5,Sí,Manual ,Gris,Berlina,Ford,Fiesta,Fiesta Active 1.0 EcoBoost 74 kW (100 CV) S/S,95 CV,Turismo,180 km/h,10.8 s,5.5 l/100km,g CO2/km,4068 mm / 1756 mm / 1498 mm,C,15.890€
51.559,2021,Gasolina,Alcalá de Henares,5,Sí,Manual ,Gris,Berlina,Ford,Fiesta,"Fiesta Active 1.0 EcoBoost 73,5 kW (100 CV) S/S",95 CV,Turismo,181 km/h,11 s,5 l/100km,113g CO2/km,4068 mm / 1756 mm / 1498 mm,C,15.890€
24.135,2022,Híbrido (Gasolina),Zaragoza,5,Sí,Manual ,Gris,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,10.980€
90.416,2020,Diésel,Vilagarcía de Arousa,5,Sí,Automático ,Otros,Todoterreno,DS,7,7 Crossback BlueHDi 180 Automático La Première,180 CV,Todoterreno,215 km/h,9.9 s,4.9 l/100km,128g CO2/km,4570 mm / 1895 mm / 1620 mm,C,26.990€
41.398,2020,Diésel,Vigo,5,Sí,Automático ,Otros,Monovolumen,Citroen,C4 SpaceTourer,Grand C4 SpaceTourer BlueHDi 120 S&S Shine Automático,130 CV,Monovolumen,188 km/h,11.5 s,4 l/100km,106g CO2/km,4602 mm / 1826 mm / 1638 mm,C,22.990€
51.000,2019,Gasolina,Tarragona,5,Sí,Manual ,Negro,Todoterreno,Citroen,C5 Aircross,C5 Aircross Live PureTech 130 S&S,131 CV,Todoterreno,195 km/h,10.5 s,6.6 l/100km,119g CO2/km,4500 mm / 1840 mm / 1654 mm,C,17.490€
111.000,2017,Diésel,San Fernando de Henares,5,Sí,Automático ,Negro,Berlina,BMW,5 Series,520d Gran Turismo,184 CV,Turismo,215 km/h,8.9 s,5.6 l/100km,148g CO2/km,5004 mm / 1901 mm / 1559 mm,C,27.790€
5.271,2023,Diésel,Valencia,5,Sí,Manual ,Negro,Berlina,BMW,1 Series,116d,116 CV,Turismo,200 km/h,10.3 s,3.8 l/100km,100g CO2/km,4319 mm / 1799 mm / 1434 mm,C,29.990€
133.750,2015,Gasolina,Salamanca,5,Sí,Automático ,Blanco,Berlina,False,False,False,560 CV,False,False,False,False,False,False,False,53.490€
122.000,2017,Diésel,San Fernando de Henares,5,Sí,Automático ,Verde,Todoterreno,Audi,Q3,Q3 design edition 2.0 TDI 110 kW (150 CV) S tronic 7 vel.,150 CV,Todoterreno,204 km/h,9.3 s,4.9 l/100km,128g CO2/km,4388 mm / 1831 mm / 1590 mm,C,24.490€
227.000,2009,Gasolina,Móstoles,3,No,Automático ,Gris claro,Berlina,Toyota,Aygo,Aygo 3p 1.0 VVT-i Blue Multimodo,,Turismo,157 km/h,14.9 s,4.6 l/100km,108g CO2/km,3405 mm / 1615 mm / 1465 mm,C,4.999€
165.000,2019,Diésel,Utrera,5,Sí,Manual ,Gris-negro,Utilitario,Fiat,Tipo,Tipo 5p 1.3 Multijet II 70 kW (95 CV) Lounge,94 CV,Turismo,181 km/h,12.5 s,4.2 l/100km,107g CO2/km,4368 mm / 1792 mm / 1495 mm,C,9.790€
10,2023,Gasolina,Leganés,5,Sí,Manual ,Azul,Todoterreno,SsangYong,Tivoli,Tivoli G12T 4x2 Urban,127 CV,Todoterreno,181 km/h,10.6 s,7 l/100km,g CO2/km,4225 mm / 1810 mm / 1613 mm,C,18.995€
9.000,2010,Gasolina,Barcelona,5,Sí,Manual ,Plata,Utilitario,Suzuki,Alto,Alto GL,70 CV,Turismo,155 km/h,14 s,4.4 l/100km,103g CO2/km,3500 mm / 1600 mm / 1470 mm,C,7.370€
220.000,2012,Diésel,Numancia de la Sagra,5,Sí,Automático ,Marrón,Familiar,Audi,A6,A6 allroad quattro 3.0 TDI 245 CV S tronic,243 CV,Turismo familiar,236 km/h,6.6 s,6.3 l/100km,165g CO2/km,4940 mm / 1898 mm /  mm,B,16.949€
86.000,2017,Gasolina,Barcelona,5,Sí,Automático ,Negro,Todoterreno,Mercedes-Benz,GLC,GLC 250 4MATIC,211 CV,Todoterreno,222 km/h,7.3 s,6.5 l/100km,152g CO2/km,4656 mm / 1890 mm / 1644 mm,C,34.900€
145.000,2014,Diésel,El Prat de Llobregat,5,Sí,Manual ,Blanco,Todoterreno,Toyota,RAV4,RAV4 120D 4x2 Advance,124 CV,Todoterreno,180 km/h,10.5 s,4.9 l/100km,127g CO2/km,4570 mm / 1845 mm / 1660 mm,B,16.900€
79.000,2016,Diésel,El Prat de Llobregat,5,Sí,Manual ,Blanco,Sedan,SEAT,Leon,León ST 1.6 TDI CR 110 CV Start&Stop X-PERIENCE,115 CV,Turismo familiar,191 km/h,11.1 s,3.9 l/100km,103g CO2/km,4543 mm / 1816 mm / 1481 mm,C,17.975€
