KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
140.868,2020,Diésel,Cartagena,5,Sí,Manual ,Otros,Berlina,SEAT,Leon,León ST 2.0 TDI 110 kW (150 CV) Start&Stop FR Plus,150 CV,Turismo familiar,215 km/h,8.6 s,4.7 l/100km,112g CO2/km,4548 mm / 1816 mm / 1439 mm,C,15.790€
62.198,2020,Híbrido (Gasolina),Granada,5,Sí,Automático ,Blanco,Berlina,Toyota,C-HR,C-HR 180H Advance,184 CV,Todoterreno,180 km/h,8.2 s,5.2 l/100km,92g CO2/km,4395 mm / 1795 mm / 1565 mm,ECO,24.990€
30.602,2021,Híbrido (Gasolina),Murcia,3,Sí,Manual ,Blanco,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,11.490€
92.321,2017,Gasolina,Oviedo,5,Sí,Manual ,Gris,Todoterreno,Audi,Q3,Q3 sport edition 1.4 TFSI CoD 150 CV,150 CV,Todoterreno,204 km/h,9.2 s,5.6 l/100km,128g CO2/km,4388 mm / 1831 mm / 1590 mm,C,19.990€
30.107,2022,Gasolina,Xátiva,5,Sí,Manual ,Gris,Berlina,Volkswagen,Golf,Golf R-Line 1.5 TSI 96 kW (130 CV),130 CV,Turismo,214 km/h,9.2 s,5.5 l/100km,g CO2/km,4284 mm / 1789 mm / 1456 mm,C,28.750€
26.0,2020,Gasolina,Badalona,5,Sí,Manual ,Blanco,Utilitario,Citroen,C1,C1 5p VTi 72 Feel,72 CV,Turismo,160 km/h,13.8 s,4.1 l/100km,93g CO2/km,3466 mm / 1615 mm / 1460 mm,C,11.790€
86.883,2018,Diésel,Zaragoza,5,Sí,Manual ,Gris,Monovolumen,Ford,S-Max,S-MAX Titanium 2.0 TDCi 140 CV 7 plazas,150 CV,Monovolumen,195 km/h,10.2 s,5.6 l/100km,149g CO2/km,4772 mm / 1884 mm / 1660 mm,B,22.990€
70.0,2019,Gasolina,Albacete,5,Sí,Automático ,Rojo,Berlina,Peugeot,208,208 5p GT-Line 1.2 PureTech 110 S&S EAT6,110 CV,Turismo,190 km/h,9.8 s,4.5 l/100km,104g CO2/km,3973 mm / 1739 mm / 1460 mm,C,13.990€
32.895,2020,Diésel,Alicante,5,Sí,Manual ,Blanco,Todoterreno,Audi,Q2,Q2 design edition 1.6 TDI 85 kW (116 CV),116 CV,Todoterreno,197 km/h,10.3 s,4.6 l/100km,118g CO2/km,4191 mm / 1794 mm / 1538 mm,C,24.490€
44.794,2015,Gasolina,Orihuela,5,Sí,Automático ,Azul,Berlina,Peugeot,208,208 5p GT-Line 1.2 PureTech 110 S&S EAT6,110 CV,Turismo,190 km/h,9.8 s,4.5 l/100km,104g CO2/km,3973 mm / 1739 mm / 1460 mm,C,10.970€
55.0,2020,Diésel,Figueres,5,Sí,Automático ,Negro,Berlina,Mercedes-Benz,Clase A,A 180 d 7G-DCT,116 CV,Turismo,202 km/h,10.5 s,3.9 l/100km,101g CO2/km,4419 mm / 1796 mm / 1440 mm,C,27.710€
80.0,2021,Híbrido (Gasolina),Vizcaya,5,Sí,Manual ,Otros,Berlina,False,False,False,155 CV,False,False,False,False,False,False,False,16.990€
76.327,2021,Híbrido (Gasolina),Vizcaya,5,Sí,Automático ,Otros,Todoterreno,Renault,Arkana,Arkana Intens E-TECH Híbrido 105 kW (145 CV),145 CV,Todoterreno,172 km/h,10.8 s,4.8 l/100km,g CO2/km,4568 mm / 1821 mm / 1576 mm,ECO,24.480€
90.276,2019,Diésel,Xátiva,5,Sí,Manual ,Azul,Berlina,BMW,1 Series,118d 5p,150 CV,Turismo,210 km/h,9 s,4.5 l/100km,119g CO2/km,4239 mm / 1748 mm / 1421 mm,B,21.990€
49.333,2021,Diésel,Valencia,5,Sí,Manual ,Negro,Todoterreno,Cupra,Formentor,Formentor 2.0 TDI 110 kW (150 CV),150 CV,Todoterreno,205 km/h,9.3 s,4.9 l/100km,g CO2/km,4450 mm / 1839 mm / 1520 mm,C,24.490€
53.586,2021,Gasolina,Granada,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,2008,2008 GT Line 1.2 PureTech 130 S&S EAT6,130 CV,Todoterreno,203 km/h, s,5.2 l/100km,118g CO2/km,4159 mm / 1739 mm / 1570 mm,C,18.990€
53.072,2019,Gasolina,Figueres,5,Sí,Manual ,Rojo,Todoterreno,SEAT,Arona,Arona 1.5 EcoTSI 110 kW (150 CV) Start/Stop FR,150 CV,Todoterreno,205 km/h,8.3 s,5.1 l/100km,115g CO2/km,4138 mm / 1780 mm / 1552 mm,C,17.750€
133.246,2016,Diésel,El Zabal,5,Sí,Manual ,Blanco,Monovolumen,KIA,Carens,Carens 1.7 CRDi VGT 115 CV Concept Eco-Dynamics 7 plazas,116 CV,Monovolumen,181 km/h,13 s,4.6 l/100km,120g CO2/km,4525 mm / 1805 mm / 1610 mm,B,11.980€
132.102,2017,Diésel,Granada,5,Sí,Automático ,Blanco,Todoterreno,BMW,X1,X1 sDrive18d Aut.,150 CV,Todoterreno,202 km/h,9.6 s,5 l/100km,132g CO2/km,4477 mm / 1798 mm / 1545 mm,B,20.990€
65.137,2019,Gasolina,Sevilla,5,Sí,Automático ,Gris,Todoterreno,Peugeot,2008,2008 Allure 1.2 PureTech 110 S&S,110 CV,Todoterreno,191 km/h, s,5 l/100km,114g CO2/km,4159 mm / 1739 mm / 1570 mm,C,14.480€
55.437,2016,Diésel,Alicante,4,Sí,Manual ,Blanco,Vehículo,Opel,Combo,Combo Tour Expression 1.3 CDTI 90 CV,90 CV,Vehículo comercial,161 km/h, s,5.1 l/100km,136g CO2/km,4390 mm / 1831 mm / 1845 mm,B,12.990€
89.454,2021,Diésel,Leganés,5,Sí,Manual ,Blanco,Berlina,Citroen,C3,C3 BlueHDi 100 S&S Feel,102 CV,Turismo,185 km/h,10.6 s,3.7 l/100km,95g CO2/km,3996 mm / 1749 mm / 1474 mm,C,11.990€
120.0,2017,Gasolina,Granollers,5,Sí,Manual ,Otros,Todoterreno,Opel,Crossland X,Crossland X Selective 1.2 Turbo Start&Stop ecoTEC 81 kW (110 CV),110 CV,Monovolumen,188 km/h,10.6 s,4.9 l/100km,111g CO2/km,4212 mm / 1765 mm / 1605 mm,C,10.490€
79.999,2019,Gasolina,Las Rozas,5,Sí,Automático ,Gris,Berlina,Volkswagen,Golf,Golf 5p GTI Performance 2.0 TSI 180 kW (245 CV) DSG 7 vel.,245 CV,Turismo,248 km/h,6.2 s,6.3 l/100km,144g CO2/km,4268 mm / 1790 mm / 1482 mm,C,26.990€
132.693,2019,Diésel,Palma,5,Sí,Manual ,Otros,Familiar,Ford,Transit Connect,Transit Connect Kombi L2 Trend 1.5 TDCi EcoBlue 88 kW (120 CV) S&S,120 CV,Vehículo comercial, km/h, s,4.7 l/100km,122g CO2/km,4825 mm / 1835 mm / 1828 mm,C,19.990€
91.5,2016,Diésel,Vitoria Gasteiz,5,Sí,Manual ,Gris,Berlina,Citroen,C4,C4 BlueHDi 100 Feel Edition,99 CV,Turismo,177 km/h,11.9 s,3.8 l/100km,98g CO2/km,4329 mm / 1789 mm / 1489 mm,C,9.890€
50.0,2017,Gasolina,Galdakao,5,Sí,Manual ,Otros,Berlina,KIA,Rio,Rio 1.2 CVVT Drive,84 CV,Turismo,170 km/h,12.9 s,4.8 l/100km,109g CO2/km,4065 mm / 1725 mm / 1450 mm,C,11.980€
53.193,2019,Gasolina,València,5,Sí,Manual ,Rojo,Berlina,Volvo,V40,V40 5p T2 R-Design Momentum,122 CV,Turismo,190 km/h,10.4 s,5.9 l/100km,137g CO2/km,4370 mm / 1783 mm / 1420 mm,C,17.990€
96.0,2019,Diésel,Collado Villalba,5,Sí,Manual ,Blanco,Vehículo,Fiat,Talento,Bravo Easy 1.6 Multijet 120 CV,121 CV,Turismo,195 km/h,10.5 s,4.7 l/100km,122g CO2/km,4336 mm / 1792 mm / 1498 mm,B,21.990€
20.0,2023,Híbrido (Gasolina),Collado Villalba,4,Sí,Manual ,Blanco,Vehículo,False,False,False,131 CV,False,False,False,False,False,False,False,33.990€
89.68,2015,Gasolina,Olías del Rey,5,Sí,Manual ,Otros,Monovolumen,Peugeot,5008,5008 Style 1.2 PureTech 130 7 plazas,130 CV,Monovolumen,201 km/h,10.8 s,5.4 l/100km,124g CO2/km,4529 mm / 1837 mm / 1639 mm,C,9.990€
20.5,2022,Diésel,Castellón,5,Sí,Manual ,Otros,Todoterreno,Jeep,Compass,Compass Longitude 1.6 MultiJet 88 kW (120 CV) 4x2,130 CV,Todoterreno,188 km/h,10.7 s,4.4 l/100km,117g CO2/km,4394 mm / 1819 mm / 1629 mm,C,24.990€
15.7,2021,Híbrido (Gasolina),Santander,5,Sí,Automático ,Negro,Todoterreno,Volvo,XC40,XC40 Recharge T4 Inscription,197 CV,Todoterreno,180 km/h,8.5 s,2.1 l/100km,g CO2/km,4425 mm / 1863 mm / 1652 mm,Cero,34.990€
132.56,2017,Diésel,Gavá,5,Sí,Automático ,Negro,Todoterreno,Ford,KUGA,Kuga Individual 2.0 TDCi 160 CV PowerShift 4WD,150 CV,Todoterreno,192 km/h,9.9 s,6.8 l/100km,179g CO2/km,4443 mm / 1842 mm / 1677 mm,B,17.490€
95.0,2019,Gasolina,Collado Villalba,5,Sí,Manual ,Blanco,Berlina,KIA,Ceed,cee'd SW 1.0 T-GDi Tech Eco-Dynamics 88kW (120 CV),120 CV,Turismo familiar,187 km/h,11.4 s,5.2 l/100km,120g CO2/km,4505 mm / 1780 mm / 1485 mm,C,14.290€
55.0,2018,Gasolina,Vigo,5,Sí,Manual ,Otros,Berlina,Dacia,Sandero,Sandero Essential 1.0 55 kW (75 CV),73 CV,Turismo,158 km/h,15.1 s,5.8 l/100km,116g CO2/km,4069 mm / 1733 mm / 1519 mm,C,8.990€
99.025,2018,Diésel,Salamanca,4,Sí,Manual ,Azul,Berlina,Citroen,C-Élysée,C-Elysée BlueHDi 100 Shine,102 CV,Turismo,183 km/h,10.8 s,3.8 l/100km,98g CO2/km,4419 mm / 1748 mm / 1466 mm,C,8.980€
91.814,2015,Diésel,Jerez de la Frontera,5,Sí,Automático ,Azul,Todoterreno,Mazda,CX-5,CX-5 Luxury 2.2 D 175 CV 4WD Aut.,175 CV,Todoterreno,204 km/h,9.4 s,5.5 l/100km,144g CO2/km,4555 mm / 1840 mm / 1670 mm,C,17.990€
123.161,2018,Gasolina,Viladecans,5,Sí,Manual ,Blanco,Todoterreno,False,False,False,120 CV,False,False,False,False,False,False,False,14.990€
74.637,2019,Diésel,Jerez de la Frontera,5,Sí,Automático ,Marrón,Todoterreno,Peugeot,3008,3008 GT Line BlueHDi 130 S&S EAT8,130 CV,Todoterreno,192 km/h,11.5 s,5.2 l/100km,105g CO2/km,4447 mm / 1841 mm / 1624 mm,C,19.990€
74.637,2019,Diésel,Jerez de la Frontera,5,Sí,Automático ,Marrón,Todoterreno,Peugeot,3008,3008 GT Line BlueHDi 130 S&S EAT8,130 CV,Todoterreno,192 km/h,11.5 s,5.2 l/100km,105g CO2/km,4447 mm / 1841 mm / 1624 mm,C,19.990€
129.158,2017,Gasolina,Jerez de la Frontera,3,Sí,Manual ,Gris,Berlina,Opel,Adam,ADAM ROCKS 1.4 87 CV ecoFLEX,87 CV,Turismo,176 km/h,12.5 s,5 l/100km,119g CO2/km,3747 mm / 1720 mm / 1493 mm,C,8.990€
99.467,2019,Híbrido (Gasolina),Sevilla,4,Sí,Automático ,Azul,Berlina,Audi,A6,A6 Avant 50 TFSIe quattro-ultra S tronic,286 CV,Turismo familiar,250 km/h,6.3 s,1.3 l/100km,g CO2/km,4951 mm / 1886 mm / 1490 mm,Cero,33.980€
77.358,2019,Gasolina,Jerez de la Frontera,5,Sí,Manual ,Gris,Todoterreno,Peugeot,5008,5008 GT Line PureTech 130 S&S,130 CV,Todoterreno,188 km/h,9.9 s,6.7 l/100km,117g CO2/km,4641 mm / 1844 mm / 1651 mm,C,21.490€
93.125,2020,Diésel,Vélez Málaga,4,Sí,Manual ,Blanco,Vehículo,False,False,False,116 CV,False,False,False,False,False,False,False,12.490€
9.989,2021,Gasolina,Jerez de la Frontera,5,Sí,Manual ,Blanco,Todoterreno,Hyundai,Bayon,Bayon 1.0 T-GDi 100 CV Essence,100 CV,Todoterreno,183 km/h,10.7 s,5.4 l/100km,g CO2/km,4180 mm / 1775 mm / 1500 mm,C,16.990€
104.641,2020,Diésel,Jerez de la Frontera,5,Sí,Manual ,Negro,Berlina,Ford,Focus,Focus Sportbreak Trend+ 1.5 EcoBlue 88 kW (120 CV),120 CV,Turismo familiar,194 km/h,10.3 s,3.7 l/100km,93g CO2/km,4668 mm / 1825 mm / 1469 mm,C,14.490€
106.966,2017,Diésel,Jerez de la Frontera,5,Sí,Manual ,Azul,Todoterreno,Honda,CR-V,CR-V Elegance 1.6 i-DTEC 88 kW (120 CV) 2WD,120 CV,Todoterreno,182 km/h,11.2 s,4.4 l/100km,115g CO2/km,4605 mm / 1820 mm / 1685 mm,C,18.490€
76.04,2020,Híbrido (Gasolina),Jerez de la Frontera,5,Sí,Manual ,Negro,Todoterreno,False,False,False,136 CV,False,False,False,False,False,False,False,19.490€
119.998,2020,Diésel,Jerez de la Frontera,5,Sí,Manual ,Rojo,Monovolumen,Opel,Combo,Combo Life Selective L 1.5 TD 96 kW (130 CV) Start/Stop,131 CV,Vehículo comercial,185 km/h,10.3 s,4.3 l/100km,113g CO2/km,4403 mm / 1848 mm / 1841 mm,C,15.490€
99.219,2019,Diésel,Jerez de la Frontera,5,Sí,Automático ,Blanco,Todoterreno,Jeep,CHEROKEE,Cherokee 2.2 Diesel 185 CV Business Plus Edition Aut. 4x4 Active Drive I,195 CV,Todoterreno,201 km/h,8.8 s,5.7 l/100km,149g CO2/km,4624 mm / 1859 mm / 1670 mm,C,24.990€
166.59,2018,Diésel,Jerez de la Frontera,5,Sí,Manual ,Gris,Berlina,Opel,Insignia,Insignia Sports Tourer Selective 1.6 CDTi ecoTEC Start & Stop 81 kW (110 CV),110 CV,Turismo familiar,202 km/h,11.6 s,4.6 l/100km,121g CO2/km,4986 mm / 1863 mm / 1500 mm,C,10.990€
88.637,2017,Gasolina,Jerez de la Frontera,3,Sí,Manual ,Amarillo,Berlina,Abarth,500,500 1.4 16v T-JET 135 CV,145 CV,Turismo,205 km/h,7.9 s,6 l/100km,139g CO2/km,3657 mm / 1627 mm / 1485 mm,C,15.990€
131.255,2016,Gasolina,Jerez de la Frontera,5,Sí,Automático ,Naranja,Berlina,Renault,Captur,Captur Zen Energy TCe 120 EDC,120 CV,Todoterreno,192 km/h,10.9 s,5.5 l/100km,125g CO2/km,4122 mm / 1778 mm / 1566 mm,C,10.990€
39.964,2022,Híbrido (Gasolina),Jerez de la Frontera,5,Sí,Manual ,Negro,Todoterreno,False,False,False,125 CV,False,False,False,False,False,False,False,19.490€
23.03,2022,Gasolina,Jerez de la Frontera,5,Sí,Manual ,Blanco,Todoterreno,Jeep,Renegade,Renegade Sport 1.0 Turbo 88 kW (120 CV) 4x2,120 CV,Todoterreno,185 km/h,11.2 s,5.9 l/100km,132g CO2/km,4236 mm / 1805 mm / 1667 mm,C,18.990€
52.759,2022,Gasolina,Jerez de la Frontera,5,Sí,Manual ,Negro,Berlina,Fiat,Tipo,Tipo Cross 1.0 T3 73 kW (100 CV),100 CV,Turismo,183 km/h,12.2 s,5.9 l/100km,g CO2/km,4386 mm / 1802 mm / 1556 mm,C,15.490€
47.176,2021,Diésel,Jerez de la Frontera,5,Sí,Manual ,Blanco,Todoterreno,Jeep,Renegade,Renegade Sport 1.6 MultiJet 88 kW (120 CV) 4x2,130 CV,Todoterreno,178 km/h,10.2 s,4.4 l/100km,115g CO2/km,4236 mm / 1805 mm / 1667 mm,C,19.490€
93.735,2019,Diésel,Jerez de la Frontera,5,Sí,Manual ,Blanco,Familiar,Peugeot,308,308 SW Style 1.6 BlueHDi 100,100 CV,Turismo familiar,184 km/h,11.8 s,3.6 l/100km,95g CO2/km,4585 mm / 1804 mm / 1470 mm,C,11.990€
31.234,2022,Híbrido (Gasolina),Jerez de la Frontera,5,Sí,Manual ,Negro,Todoterreno,False,False,False,125 CV,False,False,False,False,False,False,False,19.990€
59.99,2019,Gasolina,Vitoria Gasteiz,5,Sí,Manual ,Gris,Todoterreno,Opel,Crossland X,Crossland X Excellence 1.2 Turbo Start&Stop 96 kW (130 CV),130 CV,Monovolumen,206 km/h,9.1 s,5.1 l/100km,116g CO2/km,4212 mm / 1765 mm / 1605 mm,C,13.790€
64.206,2020,Gasolina,Jerez de la Frontera,5,Sí,Manual ,Marrón,Todoterreno,KIA,Sportage,Sportage 1.6 GDi 135 CV X-Tech 4x2 Eco-Dynamics,132 CV,Todoterreno,178 km/h,11.1 s,6.4 l/100km,149g CO2/km,4440 mm / 1855 mm / 1630 mm,C,18.490€
67.483,2019,Híbrido (Gasolina),Jerez de la Frontera,5,Sí,Automático ,Blanco,Todoterreno,Lexus,UX,UX 250h 4x2 Luxury,184 CV,Todoterreno,177 km/h,8.5 s,4.3 l/100km,97g CO2/km,4495 mm / 1840 mm / 1540 mm,ECO,23.490€
46.517,2020,Gasolina,Jerez de la Frontera,5,Sí,Manual ,Rojo,Todoterreno,Peugeot,2008,2008 Signature 1.2 PureTech 110 S&S,100 CV,Todoterreno,191 km/h, s,5 l/100km,114g CO2/km,4159 mm / 1739 mm / 1570 mm,C,17.990€
120.745,2016,Diésel,Jaén,5,Sí,Automático ,Gris,Todoterreno,Land Rover,Discovery Sport,Discovery Sport 2.0 Td4 132 kW (180 CV) Aut. 4x4 HSE 7 asientos,180 CV,Todoterreno,188 km/h,8.9 s,5.3 l/100km,139g CO2/km,4589 mm / 1894 mm / 1724 mm,C,23.980€
41.0,2020,Diésel,Vilagarcía de Arousa,5,Sí,Manual ,Negro,Todoterreno,DS,7,7 Crossback BlueHDi 130 Performance Line,130 CV,Todoterreno,195 km/h,10.8 s,3.9 l/100km,102g CO2/km,4570 mm / 1895 mm / 1620 mm,C,26.990€
56.6,2022,Gasolina,San Sebastián de los Reyes,5,Sí,Automático ,Otros,Todoterreno,Mg,ZS,ZS Comfort 1.0 T-GDI Automático,111 CV,Todoterreno,180 km/h,12.4 s,7.2 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,19.990€
111.0,2018,Gasolina,San Fernando de Henares,5,Sí,Automático ,Gris,Berlina,Peugeot,208,208 5p GT-Line 1.2 PureTech 110 S&S EAT6,110 CV,Turismo,190 km/h,9.8 s,4.5 l/100km,104g CO2/km,3973 mm / 1739 mm / 1460 mm,C,12.990€
64.016,2017,Diésel,Alcalá de Henares,5,Sí,Automático ,Gris,Todoterreno,Peugeot,2008,2008 Active 1.6 e-HDi 92 ETG6,100 CV,Todoterreno,180 km/h,13.3 s,3.8 l/100km,98g CO2/km,4159 mm / 1739 mm / 1570 mm,C,14.890€
90.929,2018,Gasolina,Alcalá de Henares,5,Sí,Manual ,Azul,Berlina,Dacia,Sandero,Sandero Stepway 1.0 55 kW (75 CV),73 CV,Turismo,158 km/h,16.7 s,5.4 l/100km,124g CO2/km,4089 mm / 1761 mm / 1615 mm,C,9.990€
100.057,2019,Gasolina,Alcalá de Henares,5,Sí,Manual ,Negro,Berlina,SEAT,Ibiza,Ibiza 1.0 EcoTSI 85 kW (115 CV) Start&Stop Xcellence Plus,115 CV,Turismo,195 km/h,9.3 s,5 l/100km,113g CO2/km,4059 mm / 1780 mm / 1444 mm,C,14.490€
61.537,2021,Gasolina,Alcalá de Henares,5,Sí,Manual ,Gris,Berlina,Peugeot,308,308 SW Business Line PureTech 110 S&S,110 CV,Turismo familiar,189 km/h,11.5 s,5.7 l/100km,101g CO2/km,4585 mm / 1804 mm / 1470 mm,C,14.490€
71.055,2018,Gasolina,Alcalá de Henares,5,Sí,Manual ,Gris,Berlina,Peugeot,208,208 5p Style 1.2 PureTech 82,82 CV,Turismo,175 km/h,12.2 s,4.5 l/100km,104g CO2/km,3973 mm / 1739 mm / 1460 mm,C,9.490€
12.131,2021,Gasolina,Alcalá de Henares,5,Sí,Manual ,Blanco,Berlina,Renault,Clio,Clio Business SCe 49 kW (67 CV),65 CV,Turismo,160 km/h,17.1 s,5.1 l/100km,g CO2/km,4050 mm / 1798 mm / 1440 mm,C,13.490€
51.352,2019,Diésel,Alcalá de Henares,5,Sí,Manual ,Blanco,Berlina,Renault,Clio,Clio Zen Energy dCi 66kW (90 CV),90 CV,Turismo,181 km/h,11.8 s,4 l/100km,106g CO2/km,4062 mm / 1731 mm / 1448 mm,C,13.490€
83.012,2018,Diésel,Alcalá de Henares,5,Sí,Automático ,Marrón,Berlina,Ford,Focus,Focus Berlina Titanium 1.5 TDCi 88kW (120 CV) PowerShift,120 CV,Turismo,191 km/h,10.8 s,3.8 l/100km,114g CO2/km,4358 mm / 1823 mm / 1484 mm,C,15.490€
28.99,2019,Diésel,Alcobendas,2,Sí,Automático ,Negro,Deportivo,Mercedes-Benz,Clase C,C 220 d Coupé,194 CV,Coupé,240 km/h,7 s,4.6 l/100km,121g CO2/km,4686 mm / 1810 mm / 1405 mm,C,38.490€
46.742,2020,Gasolina,Alcalá de Henares,5,Sí,Manual ,Blanco,Berlina,Renault,Twingo,Twingo Intens SCe 54 kW (75 CV) GPF,75 CV,Turismo,163 km/h,14.7 s,5.3 l/100km,g CO2/km,3614 mm / 1646 mm / 1544 mm,C,10.890€
29.0,2022,Gasolina,Alcobendas,3,Sí,Manual ,Negro,Berlina,Abarth,500,595 Competizione 1.4 16v T-JET 180 CV,180 CV,Turismo,225 km/h,6.7 s,6 l/100km,139g CO2/km,3657 mm / 1627 mm / 1485 mm,C,26.490€
10.5,2023,Híbrido (Gasolina),Alcobendas,5,Sí,Automático ,Blanco,Todoterreno,Nissan,Qashqai,Qashqai e-POWER 140 kW (190 CV) Acenta,190 CV,Todoterreno,170 km/h,7.9 s,5.2 l/100km,g CO2/km,4425 mm / 1848 mm / 1625 mm,ECO,30.490€
35.14,2019,Gasolina,Molins de Rei,5,Sí,Manual ,Blanco,Berlina,Ford,Focus,Focus Sportbreak Trend+ 1.0 EcoBoost 92 kW (125 CV),120 CV,Turismo familiar,198 km/h,10.3 s,4.8 l/100km,108g CO2/km,4668 mm / 1825 mm / 1469 mm,C,18.490€
60.235,2019,Diésel,Molins de Rei,5,Sí,Automático ,Gris,Monovolumen,Renault,Scenic,Scénic Exception 2.0 dCi 150 CV Aut.,160 CV,Monovolumen,198 km/h,9.7 s,7 l/100km,186g CO2/km,4259 mm / 1810 mm / 1620 mm,B,21.990€
109.0,2016,Gasolina,El Prat de Llobregat,5,Sí,Manual ,Negro,Familiar,Peugeot,308,308 SW GT 1.6 THP 205 S&S,,Turismo familiar,235 km/h,7.6 s,5.8 l/100km,134g CO2/km,4585 mm / 1804 mm / 1457 mm,C,15.900€
156.0,2010,Gasolina,El Prat de Llobregat,5,Sí,Automático ,Blanco,Monovolumen,Ford,S-Max,S-MAX Titanium S 2.0 Ecoboost SCTi 203 CV Powershift,203 CV,Monovolumen,221 km/h,8.5 s,8.1 l/100km,189g CO2/km,4772 mm / 1884 mm / 1660 mm,C,12.900€
211.0,2009,Gasolina,Barcelona,False,Sí,Automático ,Plata,Berlina,Mitsubishi,LANCER,Lancer Instyle 1.8 MIVEC 6S-CVT,143 CV,Turismo,192 km/h,11.2 s,7.9 l/100km,188g CO2/km,4570 mm / 1760 mm / 1490 mm,C,7.500€
70.0,2020,Diésel,San Fernando de Henares,5,Sí,Manual ,Azul,Todoterreno,Ford,PUMA,Puma Titanium 1.5 EcoBlue 88 kW (120 CV),120 CV,Todoterreno,185 km/h,10.3 s,4.5 l/100km,g CO2/km,4186 mm / 1805 mm / 1536 mm,C,17.495€
120.0,2020,Híbrido (Gasolina),Madrid,5,Sí,Automático ,Gris,Berlina,Toyota,C-HR,C-HR 125H Advance,,Todoterreno,170 km/h,11 s,4.9 l/100km,86g CO2/km,4390 mm / 1795 mm / 1555 mm,ECO,18.499€
155.0,2018,Diésel,Madrid,4,Sí,Manual ,Blanco,Furgoneta,Peugeot,Partner,Partner Tepee Outdoor e-HDi 92 SST,100 CV,Vehículo comercial,165 km/h,14.3 s,4.9 l/100km,129g CO2/km,4380 mm / 1810 mm / 1862 mm,B,10.499€
46.1,2019,Gasolina,Rivas Vaciamadrid,5,Sí,Manual ,Negro,Monovolumen,Citroen,C4 SpaceTourer,Grand C4 SpaceTourer PureTech 130 S&S Feel,130 CV,Monovolumen,200 km/h,9.8 s,5.2 l/100km,115g CO2/km,4602 mm / 1826 mm / 1638 mm,C,17.490€
72.24,2015,Gasolina,Rivas Vaciamadrid,5,Sí,Automático ,Azul,Berlina,Renault,Twingo,Twingo Zen TCe 66 kW (90 CV) EDC,90 CV,Turismo,165 km/h,10.8 s,4.8 l/100km,108g CO2/km,3595 mm / 1646 mm / 1554 mm,C,10.490€
8.324,2022,Gasolina,Rivas Vaciamadrid,5,Sí,Automático ,Gris,Todoterreno,Toyota,Aygo,Aygo 5p 1.0 VVT-i Connect Confortdrive,72 CV,Turismo,157 km/h,14.9 s,4.6 l/100km,106g CO2/km,3415 mm / 1615 mm / 1465 mm,C,16.490€
76.817,2017,Gasolina,Rivas Vaciamadrid,5,Sí,Manual ,Azul,Berlina,Hyundai,i30,i30 5p 1.0 T-GDi 88 kW (120 CV) Klass,120 CV,Turismo,190 km/h,11.1 s,4.9 l/100km,112g CO2/km,4340 mm / 1795 mm / 1455 mm,C,15.790€
153.728,2017,Diésel,Rivas Vaciamadrid,4,Sí,Manual ,Azul,Vehículo,Renault,Trafic,Trafic Passenger Combi 9 dCi 90,95 CV,Vehículo comercial,153 km/h,15.9 s,6.6 l/100km,174g CO2/km,4999 mm / 1956 mm / 1971 mm,C,17.490€
25.493,2019,Gasolina,Rivas Vaciamadrid,5,Sí,Manual ,Blanco,Utilitario,Toyota,Aygo,Aygo 5p 70 x-play,72 CV,Turismo,160 km/h,14.2 s,4.1 l/100km,95g CO2/km,3455 mm / 1615 mm / 1460 mm,C,12.490€
180.567,2015,Diésel,Rivas Vaciamadrid,5,Sí,Manual ,Rojo,Berlina,Mercedes-Benz,Clase A,A 180 CDI BlueEFFICIENCY,109 CV,Turismo,190 km/h,11.3 s,3.8 l/100km,98g CO2/km,4292 mm / 1780 mm / 1433 mm,B,12.990€
14.712,2022,Híbrido (Gasolina),Rivas Vaciamadrid,5,Sí,Manual ,Azul,Todoterreno,False,False,False,140 CV,False,False,False,False,False,False,False,25.890€
57.068,2022,Gasolina,Rivas Vaciamadrid,5,Sí,Automático ,Naranja,Todoterreno,Mg,ZS,ZS Luxury 1.0 T-GDI Automático,111 CV,Todoterreno,180 km/h,12.4 s,7.2 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,19.990€
7.264,2023,Gasolina,Rivas Vaciamadrid,5,Sí,Manual ,Blanco,Berlina,Renault,Clio,Clio Intens TCe 74 kW (100 CV),90 CV,Turismo,187 km/h,11.8 s,5.2 l/100km,99g CO2/km,4050 mm / 1798 mm / 1440 mm,C,15.990€
63.5,2022,Gasolina,Rivas Vaciamadrid,5,Sí,Automático ,Negro,Todoterreno,Mg,ZS,ZS Luxury 1.0 T-GDI Automático,111 CV,Todoterreno,180 km/h,12.4 s,7.2 l/100km,g CO2/km,4323 mm / 1809 mm / 1653 mm,C,19.990€
