KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
26.168,2020,Gasolina,Burlada (pamplona),5,No,Manual ,Azul,Berlina,Opel,Corsa,Corsa 5p Edition 1.2 16v,75 CV,Turismo,170 km/h,13 s,6.3 l/100km,g CO2/km,3817 mm / 1646 mm / 1440 mm,B,13.900€
5,2023,Eléctrico,Burlada (pamplona),5,No,Automático ,Verde,Todoterreno/SUV,Opel,Mokka,Mokka-e 115 kW (156 CV) Black Edition,156 CV,Todoterreno,150 km/h,10 s,15.2 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,34.500€
89.514,2018,Diésel,Noain,5,No,Manual ,Negro,Berlina,Mercedes-Benz,Clase A,A 200 CDI,136 CV,Turismo,210 km/h,9.3 s,4.2 l/100km,109g CO2/km,4292 mm / 1780 mm / 1433 mm,B,24.900€
43.456,2020,Híbrido,Noain,5,No,Automático ,Gris,Todoterreno/SUV,Toyota,RAV4,RAV4 Hybrid 220H 4x4 Advance,218 CV,Todoterreno,180 km/h,8.1 s,4.5 l/100km,101g CO2/km,4600 mm / 1855 mm / 1685 mm,ECO,34.900€
39.224,2018,Gasolina,Noain,5,No,Manual ,Rojo,Todoterreno/SUV,Jeep,Compass,Compass Limited 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,195 km/h,9.8 s,6.2 l/100km,143g CO2/km,4394 mm / 1819 mm / 1629 mm,C,19.900€
4.726,2022,Eléctrico,Siero,5,No,Automático ,Negro noche,4x4,Mercedes-Benz,EQB,EQB 250,190 CV,Todoterreno,160 km/h,8.9 s,16.5 l/100km,0g CO2/km,4684 mm / 1834 mm / 1667 mm,Cero,52.000€
5.000,2023,Híbrido Enchufable (PHEV),Siero,5,No,Automático ,Azul espectral,4x4,Mercedes-Benz,GLC,GLC 350 e 4MATIC,320 CV,Todoterreno,235 km/h,5.9 s,2.5 l/100km,59g CO2/km,4656 mm / 1890 mm / 1644 mm,ECO,74.000€
15.662,2022,Eléctrico,Huelva,5,No,Automático ,Soldadita,puertas:,Mercedes-Benz,EQS,EQS 580 4MATIC,523 CV,Turismo,210 km/h,4.3 s,18.2 l/100km,0g CO2/km,5216 mm / 1926 mm / 1512 mm,Cero,129.900€
21.512,2020,Diésel,Pozoblanco,5,Sí,Automático ,Negro,Todoterreno,DS,7,7 Crossback BlueHDi 180 Automático So Chic,180 CV,Todoterreno,215 km/h,9.4 s,6.2 l/100km,119g CO2/km,4570 mm / 1895 mm / 1620 mm,C,31.900€
49.900,2020,Diésel,Pozoblanco,5,Sí,Automático ,Negro,Todoterreno,DS,7,7 Crossback BlueHDi 130 Automático So Chic,130 CV,Todoterreno,195 km/h,10.7 s,3.8 l/100km,100g CO2/km,4570 mm / 1895 mm / 1620 mm,C,29.900€
75.000,2017,Gasolina,Rivas Vaciamadrid,2,Sí,Automático ,Negro,Deportivo,Toyota,SUPRA,GR Supra Performance 3.0 Turbo 250 kW (340 CV) Aut.,340 CV,Coupé,250 km/h,4.3 s,7.5 l/100km,170g CO2/km,4379 mm / 1854 mm / 1292 mm,C,45.990€
4.500,2023,Gasolina,Murcia,2,Sí,Automático ,Rojo,Cabriolet,BMW,4 Series,M4 Competition xDrive Cabrio,510 CV,Descapotable,250 km/h,3.7 s,10.2 l/100km,g CO2/km,4794 mm / 1887 mm / 1395 mm,C,119.900€
11,2023,Gasolina,Gasteiz,5,Sí,Automático ,Blanco,Berlina,DS,4,4 Bastille PureTech 130 EAT8,130 CV,Turismo,210 km/h, s,6 l/100km,g CO2/km,4400 mm / 1830 mm / 1470 mm,C,33.890€
10,2023,Híbrido (Gasolina),Gasteiz,5,Sí,Automático ,Blanco,Berlina,DS,4,4 Cross Trocadero E-TENSE 225,225 CV,Turismo,233 km/h,7.7 s,1.3 l/100km,g CO2/km,4400 mm / 1830 mm / 1470 mm,Cero,44.990€
37.000,2022,Híbrido (Diésel),Marbella,5,Sí,Automático ,Azul,Todoterreno,False,False,False,204 CV,False,False,False,False,False,False,False,52.900€
80.000,2019,Gasolina,Villajoyosa,5,Sí,Automático ,Blanco,Monovolumen,Renault,Scenic,Grand Scenic Zen Energy TCe 103 kW (140 CV) EDC 7 plazas,140 CV,Monovolumen, km/h, s,5.5 l/100km,124g CO2/km,4634 mm / 1866 mm / 1655 mm,C,20.500€
1,2023,Gasolina,3509,5,Sí,Automático ,Negro,Berlina,Peugeot,208,208 Active Pack PureTech 100 S&S EAT8,100 CV,Turismo,188 km/h,10.8 s,5.3 l/100km,g CO2/km,4055 mm / 1745 mm / 1430 mm,C,23.900€
10,2022,Gasolina,Cuenca,5,Sí,Automático ,Azul,Berlina,Citroen,C5 X,C5 X PureTech 180 EAT8 Shine,180 CV,Turismo,230 km/h,8.8 s,6.5 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,C,35.500€
10,2023,Gasolina,Sant Fruitos de Bages,5,Sí,Automático ,Blanco,Todoterreno,Jeep,Renegade,Renegade 1.4 MultiAir 140 CV Longitude 4x2 DDCT,130 CV,Todoterreno,181 km/h,11 s,5.9 l/100km,137g CO2/km,4255 mm / 1805 mm / 1667 mm,C,29.900€
100,2023,Diésel,Castellon,5,Sí,Automático ,Negro,Todoterreno,Opel,Grandland X,Grandland X 2020 1.5 CDTi Start&Stop 96 kW (130 CV) Aut. 8v,130 CV,Todoterreno,192 km/h,12.3 s,5.2 l/100km,99g CO2/km,4477 mm / 1856 mm / 1609 mm,C,33.500€
114.454,2016,Gasolina,Figueres,5,Sí,Manual ,Gris,Berlina,Citroen,C4,C4 Cactus PureTech 110 S&S Feel,110 CV,Turismo,188 km/h,9.3 s,4.7 l/100km,100g CO2/km,4157 mm / 1729 mm / 1480 mm,C,11.900€
13.176,2023,Diésel,Madrid,5,Sí,Automático ,Azul,Todoterreno,Peugeot,3008,3008 Allure 1.6 BlueHDi 120 EAT6,130 CV,Monovolumen,181 km/h,12.4 s,4.3 l/100km,112g CO2/km,4365 mm / 1837 mm / 1639 mm,C,33.500€
93.160,2021,Gasolina,A Coruña,5,Sí,Automático ,Blanco,Todoterreno,Volkswagen,T-Cross,T-Cross Sport 1.0 TSI 85 kW (115 CV) DSG 7 vel.,110 CV,Todoterreno,193 km/h,10.2 s,6.3 l/100km,114g CO2/km,4108 mm / 1782 mm / 1584 mm,C,17.690€
120.715,2019,Diésel,Cáceres,5,Sí,Manual ,Blanco,Berlina,Renault,Kadjar,KADJAR Limited dCi 81 kW (110 CV),115 CV,Todoterreno,182 km/h,11.9 s,3.9 l/100km,103g CO2/km,4449 mm / 1836 mm / 1607 mm,C,13.490€
62.300,2020,Diésel,Collado Villalba,4,Sí,Manual ,Blanco,Monovolumen,Opel,Combo,Combo Life Expression L 1.5 TD 55 kW (75 CV),76 CV,Vehículo comercial,152 km/h,16.5 s,4.1 l/100km,108g CO2/km,4403 mm / 1848 mm / 1841 mm,C,18.990€
85.554,2021,Diésel,Málaga,5,Sí,Automático ,Azul,4,Volkswagen,Tiguan,Tiguan Life 2.0 TDI 110 kW (150 CV) DSG 7 vel.,150 CV,Todoterreno,200 km/h,9.4 s,5.5 l/100km,g CO2/km,4509 mm / 1839 mm / 1675 mm,C,26.890€
209.400,2003,Diésel,Lugo,4,Sí,Secuencial ,Gris,Tres,BMW,7 Series,730d,218 CV,Turismo,235 km/h,8 s,8.5 l/100km,g CO2/km,5029 mm / 1902 mm / 1492 mm,Sin etiqueta,8.900€
375.600,1994,Diésel,Lugo,2,No,Manual ,Blanco,puertas:,False,False,False,60 CV,False,False,False,False,False,False,False,2.500€
228.000,2006,Diésel,Murcia,5,Sí,Manual ,Azul,Sedan,BMW,1 Series,118d,122 CV,Turismo,201 km/h,10 s,5.6 l/100km,150g CO2/km,4227 mm / 1751 mm / 1430 mm,B,8.900€
10,2023,Gasolina,Quintela de Canedo,5,Sí,Manual ,Azul,Coche,Hyundai,i20,"i20 1.0 T-GDi 73,6 kW (100 CV) Drive & Skate",101 CV,Turismo,188 km/h,10.8 s,5.9 l/100km,g CO2/km,4035 mm / 1734 mm / 1474 mm,C,20.990€
14.629,2022,Gasolina,Córdoba,5,Sí,Manual ,Blanco,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,23.900€
10.438,2022,Gasolina,Córdoba,5,Sí,Manual ,False,SUV,Hyundai,TUCSON,Tucson N Line 1.6 T-GDI 48V 110 kW (150 CV),150 CV,Todoterreno,189 km/h,10.3 s,6.7 l/100km,g CO2/km,4500 mm / 1865 mm / 1650 mm,ECO,25.500€
21.671,2022,Gasolina,Córdoba,5,Sí,Manual ,Blanco,SUV,False,False,False,230 CV,False,False,False,False,False,False,False,33.500€
8.776,2022,Gasolina,Córdoba,5,Sí,Manual ,Gris,Coche,Hyundai,i30,i30 Fastback T-GDi 1.0 88 kW (120 CV) Klass Max,110 CV,Turismo,188 km/h,11.5 s,5.2 l/100km,120g CO2/km,4455 mm / 1795 mm / 1425 mm,C,19.500€
12.555,2022,Gasolina,Córdoba,5,Sí,Manual ,Gris,Coche,Hyundai,i30,i30 5p 1.5 DPI 81 kW (110 CV) Klass SLX,110 CV,Turismo,187 km/h,12.3 s,6.2 l/100km,g CO2/km,4340 mm / 1795 mm / 1455 mm,C,19.500€
10.500,2021,Diésel,Algeciras,5,Sí,Manual ,Marrón,SUV,Hyundai,TUCSON,Tucson 1.7 CRDi 85 kW (115 CV) 4x2 BlueDrive Essence,116 CV,Todoterreno,176 km/h,13.7 s,4.6 l/100km,119g CO2/km,4475 mm / 1850 mm / 1645 mm,C,24.900€
10,2023,Gasolina,San Fruitos del Bages,5,Sí,Automático ,Blanco,Todo,Jeep,Renegade,Renegade 1.4 MultiAir 140 CV Longitude 4x2 DDCT,130 CV,Todoterreno,181 km/h,11 s,5.9 l/100km,137g CO2/km,4255 mm / 1805 mm / 1667 mm,C,29.900€
58.061,2024,Diésel,Toda España,5,Sí,Manual ,Gris,Combi,Peugeot,Rifter,Rifter Allure Standard BlueHDi 130,130 CV,Vehículo comercial,186 km/h, s,5.3 l/100km,g CO2/km,4403 mm / 1848 mm / 1796 mm,C,23.990€
48.250,2024,Gasolina,Toda España,5,Sí,Manual ,Rojo,SUV,Peugeot,2008,2008 GT Line 1.2 PureTech 130 S&S EAT6,130 CV,Todoterreno,203 km/h, s,5.2 l/100km,118g CO2/km,4159 mm / 1739 mm / 1570 mm,C,16.990€
1.499,2024,Eléctrico,Toda España,5,Sí,Automático ,Blanco,Todo,Peugeot,2008,e-2008 Allure Pack 100 kW (136 CV),136 CV,Todoterreno,150 km/h,8.1 s,15.9 l/100km,0g CO2/km,4300 mm / 1770 mm / 1530 mm,Cero,29.990€
31.721,2024,Gasolina,Toda España,5,Sí,Manual ,Blanco,SUV,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,23.990€
15.233,2024,Gasolina,Toda España,5,Sí,Manual ,Gris,SUV,Peugeot,2008,2008 Active Pack Puretech 100,100 CV,Todoterreno,188 km/h,10.9 s,5.4 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,22.490€
124.338,2016,Gasolina,Aeropuerto de Noain (pamplona),5,No,Manual ,Rojo,Berlina,Volkswagen,Golf,Golf 5p GTI 2.0 TSI 220 CV BMT,220 CV,Turismo,246 km/h,6.5 s,6 l/100km,139g CO2/km,4268 mm / 1799 mm / 1442 mm,C,21.900€
124.677,2016,Diésel,Aeropuerto de Noain (pamplona),5,No,Manual ,Plateado,Todoterreno/SUV,SEAT,Ateca,Ateca 2.0 TDI 150 CV Start&Stop Style,150 CV,Todoterreno,202 km/h,8.5 s,4.3 l/100km,113g CO2/km,4363 mm / 1841 mm / 1601 mm,C,18.900€
49.758,2016,Gasolina,Aeropuerto de Noain (pamplona),5,No,Manual ,Azul,Berlina,Audi,A1,A1 Sportback 1.0 TFSI 70 kW (95 CV) Design,95 CV,Turismo,186 km/h,11.1 s,4.2 l/100km,97g CO2/km,3973 mm / 1746 mm / 1422 mm,C,15.900€
124.038,2017,Gasolina,Aeropuerto de Noain (pamplona),5,No,Manual ,Blanco,Berlina,Audi,A1,A1 Sportback 1.4 TFSI CoD 140 CV Ambition,150 CV,Turismo, km/h, s,4.9 l/100km,113g CO2/km,3954 mm / 1746 mm / 1422 mm,C,15.900€
17.000,2022,Gasolina,Zaragoza,5,No,Manual ,Azul,Todoterreno/SUV,SEAT,Arona,Arona 1.0 TSI 81 kW (110 CV) Start/Stop Xcellence,110 CV,Todoterreno,190 km/h,10.3 s,5.2 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,19.900€
44.920,2018,Gasolina,Cordovilla,5,No,Manual ,Blanco,Todoterreno/SUV,Ford,KUGA,Kuga Titanium 1.5 EcoBoost Auto-Start-Stop 150 CV 4x2,150 CV,Todoterreno,195 km/h,9.7 s,6.2 l/100km,143g CO2/km,4524 mm / 1838 mm / 1699 mm,C,25.900€
138.000,2019,Diésel,Noain   Pamplona,5,No,Automático ,Plateado,Familiar,Ford,Focus,Focus Sportbreak Trend+ 1.5 TDCi 88 kW (120 CV) PowerShift,120 CV,Turismo familiar,191 km/h,11 s,3.8 l/100km,114g CO2/km,4556 mm / 1823 mm / 1505 mm,C,12.950€
148.472,2011,Diésel,Figueres,5,No,Automático ,Blanco,Vehículo,Land Rover,Discovery,Discovery 4 3.0 TDV6 211 CV HSE,211 CV,Todoterreno,180 km/h,10.9 s,9.3 l/100km,244g CO2/km,4829 mm / 2022 mm / 1837 mm,B,22.900€
35.000,2022,Diésel,La Campiña,5,No,Automático ,Blanco,Berlina,Mercedes-Benz,Clase A,A 180 d 8G-DCT,116 CV,Turismo,202 km/h,9.5 s,5 l/100km,g CO2/km,4419 mm / 1796 mm / 1440 mm,C,32.900€
10,2023,Eléctrico,Castelló,3,Sí,Automático ,Verde,Berlina,Fiat,500,500e Berlina Action 70 kW (95 CV),95 CV,Turismo,135 km/h,9.5 s, l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,22.500€
10,2022,Eléctrico,Castelló,3,Sí,Automático ,Rojo,Berlina,Fiat,500,500e Berlina Red 87 kW (118 CV),118 CV,Turismo,150 km/h,9 s,13.8 l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,28.000€
10,2023,Eléctrico,Castelló,3,Sí,Automático ,Verde,Berlina,Fiat,500,500e Berlina Action 70 kW (95 CV),95 CV,Turismo,135 km/h,9.5 s, l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,22.600€
10,2023,Eléctrico,Castelló,3,Sí,Automático ,Gris,Berlina,Fiat,500,500e Berlina Action 70 kW (95 CV),95 CV,Turismo,135 km/h,9.5 s, l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,22.600€
10,2023,Eléctrico,Castelló,3,Sí,Automático ,Gris,Berlina,Fiat,500,500e Berlina Action 70 kW (95 CV),95 CV,Turismo,135 km/h,9.5 s, l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,22.600€
14.246,2022,Eléctrico,Leganés,5,Sí,Automático ,Blanco,Berlina,Citroen,C4,ë-C4 Eléctrico 50 kWh C Series 100 kW,136 CV,Turismo,150 km/h,9.7 s,15.3 l/100km,0g CO2/km,4360 mm / 1800 mm / 1520 mm,Cero,22.995€
80.105,2021,Diésel,Zaragoza,5,Sí,Manual ,Blanco,Furgoneta,Peugeot,Expert,Expert Tepee Active HDi 125 Corto,120 CV,Vehículo comercial,170 km/h,15.3 s,6.6 l/100km,172g CO2/km,4805 mm / 1895 mm / 1942 mm,B,18.090€
65.888,2021,Gasolina,Gandía,5,No,Manual ,Blanco,Berlina,KIA,Rio,Rio 1.2 DPi 62 kW (84 CV) Concept,84 CV,Turismo,173 km/h,13.1 s,5.4 l/100km,g CO2/km,4065 mm / 1725 mm / 1450 mm,C,12.990€
25.137,2022,Diésel,Gandía,5,No,Manual ,Negro,Todoterreno,Jeep,Renegade,Renegade Sport 1.6 MultiJet 88 kW (120 CV) 4x2,130 CV,Todoterreno,178 km/h,10.2 s,4.4 l/100km,115g CO2/km,4236 mm / 1805 mm / 1667 mm,C,22.500€
100.749,2019,Diésel,Sevilla,4,Sí,Manual ,Blanco,Monovolumen,Citroen,Berlingo,Berlingo Talla M BlueHDi 100 Live,100 CV,Vehículo comercial,175 km/h,12.3 s,4.3 l/100km,114g CO2/km,4403 mm / 1848 mm / 1800 mm,C,14.995€
2,2023,Diésel,3509,5,Sí,Manual ,Gris,Todoterreno,Peugeot,3008,3008 Active 1.6 BlueHDi 120,130 CV,Monovolumen,185 km/h,13.3 s,4.1 l/100km,108g CO2/km,4365 mm / 1837 mm / 1639 mm,C,29.900€
12.700,2022,Gasolina,3509,5,Sí,Automático ,Blanco,Todoterreno,Peugeot,3008,3008 GT Pack PureTech 130 S&S EAT8,130 CV,Todoterreno,197 km/h,9.7 s,6.4 l/100km,g CO2/km,4447 mm / 1841 mm / 1624 mm,C,37.900€
15.000,2022,Gasolina,3509,5,Sí,Manual ,Blanco,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,26.900€
1,2023,Gasolina,3509,5,Sí,Automático ,Gris,Berlina,Peugeot,208,208 5p GT-Line 1.2 PureTech 110 S&S EAT6,100 CV,Turismo,188 km/h,9.8 s,5.1 l/100km,116g CO2/km,3973 mm / 1739 mm / 1460 mm,C,23.900€
46.000,2022,Diésel,Cuenca,5,Sí,Manual ,Blanco,Berlina,Citroen,C3,C3 BlueHDi 100 S&S Shine,102 CV,Turismo,188 km/h,10.2 s,4.5 l/100km,90g CO2/km,3996 mm / 1749 mm / 1474 mm,C,15.900€
24.472,2022,Gasolina,Málaga,5,Sí,Manual ,Gris,Berlina,Renault,Clio,Clio Intens TCe 74 kW (100 CV),90 CV,Turismo,187 km/h,11.8 s,5.2 l/100km,99g CO2/km,4050 mm / 1798 mm / 1440 mm,C,13.990€
5,2023,Eléctrico,Huercal de Almeria,5,Sí,Automático ,Blanco,Monovolumen,Citroen,Berlingo,ë-Berlingo Talla XL Eléctrico 50 kWh Shine,136 CV,Vehículo comercial,135 km/h, s,20 l/100km,0g CO2/km,4753 mm / 1848 mm / 1801 mm,Cero,39.500€
100,2023,Eléctrico,Castellon,5,Sí,Automático ,Blanco,Todoterreno,False,False,False,136 CV,False,False,False,False,False,False,False,36.700€
100,2022,Gasolina,Castellon,5,Sí,Manual ,Gris,Todoterreno,Opel,Crossland,Crossland X Edition 1.2 Turbo Start&Stop 81 kW (110 CV),110 CV,Monovolumen,187 km/h,10.9 s,5 l/100km,107g CO2/km,4212 mm / 1765 mm / 1605 mm,C,22.000€
100,2022,Eléctrico,Castellon,5,Sí,Automático ,Gris,Berlina,Opel,Corsa,Corsa-e First Edition,136 CV,Turismo,150 km/h,8.1 s,17 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,33.200€
1.000,2022,Eléctrico,Castellon,5,Sí,Automático ,Blanco,Berlina,Opel,Corsa,Corsa-e First Edition,136 CV,Turismo,150 km/h,8.1 s,17 l/100km,0g CO2/km,4060 mm / 1765 mm / 1435 mm,Cero,34.300€
41.000,2022,Híbrido (Gasolina),Igualada,False,Sí,Manual ,Rojo,Utilitario,False,False,False,70 CV,False,False,False,False,False,False,False,11.450€
62.858,2021,Gasolina,Alcorcón,5,Sí,Manual ,Blanco,Monovolumen,Fiat,500L,500L Cross 1.4 70 kW (95 CV),95 CV,Monovolumen,170 km/h,12.8 s,7.3 l/100km,g CO2/km,4276 mm / 1800 mm / 1679 mm,C,13.350€
57.512,2021,Diésel,Alcorcón,5,Sí,Manual ,Blanco,Todoterreno,Jeep,Renegade,Renegade Sport 1.6 MultiJet 88 kW (120 CV) 4x2,130 CV,Todoterreno,178 km/h,10.2 s,4.4 l/100km,115g CO2/km,4236 mm / 1805 mm / 1667 mm,C,18.990€
72.364,2017,Gasolina,León,5,Sí,Automático ,Granate,Berlina,Peugeot,308,308 SW GT Line 1.2 PureTech 130 S&S EAT6,130 CV,Turismo familiar,204 km/h,9.5 s,4.9 l/100km,112g CO2/km,4585 mm / 1804 mm / 1470 mm,C,15.490€
117.000,2018,Gasolina,Zaragoza,5,Sí,Manual ,Naranja,Todoterreno,Hyundai,Kona,Kona 1.0 T-GDI 88 kW (120 CV) 4x2 Style,120 CV,Todoterreno,181 km/h,12 s,5.7 l/100km,129g CO2/km,4165 mm / 1800 mm / 1550 mm,C,12.880€
70.800,2021,Eléctrico,L'hospitalet de Llobregat,5,Sí,Automático ,Azul,Berlina,BMW,i3,i3s 120Ah,184 CV,Monovolumen,160 km/h,6.9 s,16.2 l/100km,0g CO2/km,4006 mm / 1791 mm / 1590 mm,Cero,22.990€
11.000,2023,Eléctrico,Miller   las Palmas de Gran Canaria,5,Sí,Automático ,Plateado,Todoterreno,Mg,ZS,ZS EV Autonomía Long Comfort,156 CV,Todoterreno,175 km/h,8.6 s,17.8 l/100km,0g CO2/km,4323 mm / 1809 mm / 1649 mm,Cero,29.000€
26.800,2018,Diésel,Miller   las Palmas de Gran Canaria,5,Sí,Automático ,Gris-negro,Todoterreno,Land Rover,Range Rover Velar,Range Rover Velar 2.0 D240 4WD Auto R-Dynamic HSE,240 CV,Todoterreno,217 km/h,7.3 s,5.8 l/100km,154g CO2/km,4803 mm / 1930 mm / 1665 mm,C,49.800€
64.704,2019,Gasolina,Alcorcón,5,Sí,Manual ,Rojo,Todoterreno,Mazda,CX-5,CX-5 2.0 160 CV 4WD Style,165 CV,Todoterreno,197 km/h,10.5 s,6.6 l/100km,155g CO2/km,4555 mm / 1840 mm / 1670 mm,C,20.490€
46.000,2019,Diésel,Móstoles,5,No,Manual ,Blanco,Todoterreno,Peugeot,5008,5008 GT Line 2.0 BlueHDi 150 S&S,,Todoterreno,206 km/h,9.6 s,4.6 l/100km,118g CO2/km,4641 mm / 1844 mm / 1651 mm,C,24.999€
29.200,2022,Gasolina,Madrid,5,Sí,Manual ,Gris,Todoterreno,Fiat,500X,500X 1.0 Firefly T3 88 kW (120 CV) Cross,120 CV,Todoterreno,188 km/h,10.9 s,6.3 l/100km,g CO2/km,4269 mm / 1796 mm / 1595 mm,C,15.790€
31.500,2021,Gasolina,San Sebastián de los Reyes,5,Sí,Manual ,Otros,Todoterreno,Jeep,Renegade,Renegade Sport 1.0 Turbo 88 kW (120 CV) 4x2,120 CV,Todoterreno,185 km/h,11.2 s,5.9 l/100km,132g CO2/km,4236 mm / 1805 mm / 1667 mm,C,18.090€
120.707,2020,Gasolina,Málaga,5,No,Manual ,Gris,4,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,131 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,17.200€
13,2023,Gasolina,Málaga,5,Sí,Manual ,Amarillo,Sedan,Peugeot,208,208 5p Active 1.2 PureTech 82,75 CV,Turismo,175 km/h,12.2 s,4.5 l/100km,104g CO2/km,3973 mm / 1739 mm / 1460 mm,C,15.500€
66.000,2021,Diésel,Carcaixent,5,No,Automático ,Gris,Turismo,Volkswagen,Golf,Golf 2.0 TDI 85 kW (115 CV) DSG 7 vel.,116 CV,Turismo,202 km/h,10.4 s,4.5 l/100km,g CO2/km,4284 mm / 1789 mm / 1456 mm,C,19.900€
163.519,2014,Diésel,Lalín,5,No,Manual ,Azul,4,Volkswagen,Tiguan,Tiguan Sport 2.0 TDI 140 CV BlueMotion Technology 4Motion,140 CV,Todoterreno,190 km/h,10.2 s,5.8 l/100km,150g CO2/km,4426 mm / 1809 mm / 1703 mm,B,17.390€
44.128,2018,Gasolina,Lalín,2,No,Manual ,False,Cabrio,Abarth,500,595 Competizione 1.4 16v T-JET 180 CV,180 CV,Turismo,225 km/h,6.7 s,6 l/100km,139g CO2/km,3657 mm / 1627 mm / 1485 mm,C,22.990€
178.000,2007,Diésel,Lalín,5,Sí,Manual ,Azul,Suv,Toyota,RAV4,RAV4 D-4D Executive 136 cv,136 CV,Todoterreno,180 km/h,10.5 s,6.6 l/100km,173g CO2/km,4395 mm / 1815 mm / 1720 mm,B,10.990€
23.205,2021,Gasolina,Olías del Rey,5,Sí,Automático ,Blanco,4,Volvo,XC40,XC40 R-Design T3 Aut.,163 CV,Todoterreno,180 km/h,9.6 s,7.4 l/100km,g CO2/km,4425 mm / 1863 mm / 1652 mm,C,34.990€
71.671,2021,Diésel,Olías del Rey,5,Sí,Automático ,Plateado,Station,Volvo,V90,V90 D3 Business Plus Aut.,140 CV,Turismo familiar,205 km/h,10.2 s,5 l/100km,131g CO2/km,4936 mm / 1879 mm / 1475 mm,C,37.990€
136.000,2014,Diésel,Alacant,5,Sí,Manual ,False,Suv,Mini,Countryman,One D Countryman,90 CV,Todoterreno,171 km/h,12.9 s,4.2 l/100km,111g CO2/km,4097 mm / 1789 mm / 1561 mm,C,10.600€
90.000,1976,Gasolina,Marbella,2,Sí,Automático ,Beige,Coupè,False,False,False,,False,False,False,False,False,False,False,18.900€
124.000,2006,Gasolina,Marbella,2,Sí,Manual ,Marrón,Cabrio,Chrysler,PT CRUISER,PT Cruiser Cabrio 2.4 Limited,143 CV,Descapotable,195 km/h, s,9.7 l/100km,231g CO2/km,4286 mm / 1748 mm / 1539 mm,C,8.900€
18.770,2022,Diésel,Santander,5,No,Manual ,Blanco,SUV,Hyundai,TUCSON,Tucson 1.7 CRDi 85 kW (115 CV) 4x2 BlueDrive Essence,,Todoterreno,176 km/h,13.7 s,4.6 l/100km,119g CO2/km,4475 mm / 1850 mm / 1645 mm,C,25.900€
25,2020,Eléctrico,Santander,5,Sí,Manual ,Azul,SUV,False,False,False,204 CV,False,False,False,False,False,False,False,35.000€
23.000,2022,Diésel,Santander,False,No,Manual ,Azul,52.300€,False,False,False,,False,False,False,False,False,False,False,52.300€
4.700,2023,Gasolina,Guadalajara,False,Sí,Manual ,Azul,SUV,Hyundai,Bayon,Bayon 1.2 MPi 84 CV Maxx,,Todoterreno,165 km/h,13.5 s,5.6 l/100km,g CO2/km,4180 mm / 1775 mm / 1500 mm,C,17.000€
10,2023,Gasolina,Guadalajara,False,Sí,Manual ,Rojo,SUV,Hyundai,Bayon,Bayon 1.2 MPi 84 CV Maxx,,Todoterreno,165 km/h,13.5 s,5.6 l/100km,g CO2/km,4180 mm / 1775 mm / 1500 mm,C,17.000€
12.387,2022,Gasolina,Guadalajara,5,Sí,Automático ,False,SUV,Hyundai,Kona,Kona 1.0 TGDi 88 kW (120 CV) 7DCT Maxx,,Todoterreno,182 km/h,11 s,6 l/100km,g CO2/km,4205 mm / 1800 mm / 1565 mm,C,21.500€
10.058,2022,Diésel,Sevilla,5,Sí,Manual ,Gris,SUV,Hyundai,TUCSON,Tucson 1.7 CRDi 85 kW (115 CV) 4x2 BlueDrive Essence,116 CV,Todoterreno,176 km/h,13.7 s,4.6 l/100km,119g CO2/km,4475 mm / 1850 mm / 1645 mm,C,26.800€
13.424,2022,Gasolina,Sevilla,5,Sí,Manual ,Rojo,Coche,Hyundai,i30,i30 Fastback T-GDi 1.0 88 kW (120 CV) Klass Max,120 CV,Turismo,188 km/h,11.5 s,5.2 l/100km,120g CO2/km,4455 mm / 1795 mm / 1425 mm,C,18.990€
