KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
14.631,2023,Diésel,,5,Sí,Manual ,Gris,Todoterreno,Volkswagen,Tiguan,Tiguan Urban Sport 2.0 TDI 110 kW (150 CV),150 CV,Todoterreno,201 km/h,9.4 s,5.2 l/100km,g CO2/km,4509 mm / 1839 mm / 1675 mm,C,35.600€
10.793,2023,Gasolina,,5,Sí,Manual ,Marrón,Todoterreno,Volkswagen,Tiguan,Tiguan Life 1.5 TSI 110 kW (150 CV),150 CV,Todoterreno,203 km/h,9.9 s,6.5 l/100km,g CO2/km,4509 mm / 1839 mm / 1675 mm,C,35.100€
13.245,2022,Gasolina,,5,Sí,Manual ,Gris,Todoterreno,Volkswagen,T-Roc,T-Roc Life 1.0 TSI 81 kW (110 CV),110 CV,Todoterreno,185 km/h,10.8 s,6 l/100km,g CO2/km,4236 mm / 1819 mm / 1584 mm,C,25.900€
8.890,2023,Gasolina,,5,Sí,Manual ,Plata,Sedan,Volkswagen,Polo,Polo Life 1.0 TSI 70 kW (95 CV),95 CV,Turismo,188 km/h,10.8 s,5.2 l/100km,g CO2/km,4074 mm / 1751 mm / 1451 mm,C,19.500€
13.955,2023,Gasolina,,5,Sí,Manual ,Plata,Sedan,Volkswagen,Golf,Golf Life 1.0 TSI 81 kW (110 CV),110 CV,Turismo,202 km/h,10.2 s,5.4 l/100km,g CO2/km,4284 mm / 1789 mm / 1456 mm,C,25.600€
12.350,2023,Gasolina,,5,Sí,Manual ,Negro,Sedan,Volkswagen,Golf,Golf Life 1.0 TSI 81 kW (110 CV),110 CV,Turismo,202 km/h,10.2 s,5.4 l/100km,g CO2/km,4284 mm / 1789 mm / 1456 mm,C,25.700€
20.976,2022,Diésel,,5,Sí,Automático ,Plata,Sedan,Volkswagen,Arteon,Arteon Elegance 2.0 TDI 110 kW (150 CV) DSG 7 vel.,150 CV,Turismo,220 km/h,9.1 s,5.3 l/100km,110g CO2/km,4862 mm / 1871 mm / 1450 mm,C,41.000€
21.304,2023,Gasolina,,5,Sí,Manual ,Blanco,Sedan,Skoda,Scala,Scala 1.0 TSI 85 kW (115 CV) Ambition,110 CV,Turismo,201 km/h,9.8 s,5 l/100km,113g CO2/km,4362 mm / 1793 mm / 1471 mm,C,20.200€
9.517,2023,Gasolina,,5,Sí,Manual ,Blanco,Sedan,Skoda,Scala,Scala 1.0 TSI 85 kW (115 CV) Ambition,110 CV,Turismo,201 km/h,9.8 s,5 l/100km,113g CO2/km,4362 mm / 1793 mm / 1471 mm,C,21.200€
20.733,2022,Gasolina,,5,Sí,Manual ,Blanco,Sedan,Skoda,Scala,Scala 1.0 TSI 85 kW (115 CV) Ambition,110 CV,Turismo,201 km/h,9.8 s,5 l/100km,113g CO2/km,4362 mm / 1793 mm / 1471 mm,C,19.600€
21.271,2023,Gasolina,,5,Sí,Manual ,Blanco,Sedan,Skoda,Scala,Scala 1.0 TSI 85 kW (115 CV) Ambition,110 CV,Turismo,201 km/h,9.8 s,5 l/100km,113g CO2/km,4362 mm / 1793 mm / 1471 mm,C,20.300€
17.327,2023,Gasolina,,5,Sí,Manual ,Blanco,Todoterreno,Skoda,Karoq,Karoq Style 1.5 TSI 110 kW (150 CV) ACT,150 CV,Todoterreno,203 km/h,8.9 s,5.5 l/100km,123g CO2/km,4382 mm / 1841 mm / 1603 mm,C,25.600€
80.122,2020,Gasolina,,5,Sí,Automático ,Negro,Todoterreno,Mazda,CX-30,CX-30 Zenith 2.0 SKYACTIV-G 90 kW (122 CV) Aut.,122 CV,Todoterreno,186 km/h,11.2 s,6.6 l/100km,126g CO2/km,4395 mm / 1795 mm / 1540 mm,ECO,23.600€
9.222,2023,Gasolina,,5,Sí,Automático ,Gris,Sedan,Cupra,León,León Sportstourer 1.5 eTSI 110 kW (150 CV) DSG,150 CV,Turismo familiar,216 km/h,8.9 s,6.1 l/100km,g CO2/km,4657 mm / 1799 mm / 1463 mm,ECO,28.500€
10.584,2023,Gasolina,,5,Sí,Automático ,Gris,Sedan,Cupra,León,León Sportstourer 1.5 eTSI 110 kW (150 CV) DSG,150 CV,Turismo familiar,216 km/h,8.9 s,6.1 l/100km,g CO2/km,4657 mm / 1799 mm / 1463 mm,ECO,28.500€
13.812,2023,Gasolina,,5,Sí,Automático ,Gris,Sedan,Cupra,León,León Sportstourer 1.5 eTSI 110 kW (150 CV) DSG,150 CV,Turismo familiar,216 km/h,8.9 s,6.1 l/100km,g CO2/km,4657 mm / 1799 mm / 1463 mm,ECO,28.500€
15.665,2023,Gasolina,,5,Sí,Automático ,Gris,Sedan,Cupra,León,León Sportstourer 1.5 eTSI 110 kW (150 CV) DSG,150 CV,Turismo familiar,216 km/h,8.9 s,6.1 l/100km,g CO2/km,4657 mm / 1799 mm / 1463 mm,ECO,28.500€
13.669,2023,Gasolina,,5,Sí,Automático ,Gris,Sedan,Cupra,León,León Sportstourer 1.5 eTSI 110 kW (150 CV) DSG,150 CV,Turismo familiar,216 km/h,8.9 s,6.1 l/100km,g CO2/km,4657 mm / 1799 mm / 1463 mm,ECO,28.500€
13.750,2023,Gasolina,,5,Sí,Automático ,Gris,Sedan,Cupra,León,León Sportstourer 1.5 eTSI 110 kW (150 CV) DSG,150 CV,Turismo familiar,216 km/h,8.9 s,6.1 l/100km,g CO2/km,4657 mm / 1799 mm / 1463 mm,ECO,28.500€
550,2023,Eléctrico,Madrid,5,Sí,Automático ,Blanco,Todoterreno,Mercedes-Benz,EQE,EQE 350 4MATIC SUV Edition,292 CV,Todoterreno,210 km/h,6.6 s,19.1 l/100km,0g CO2/km,4863 mm / 1940 mm / 1686 mm,Cero,92.900€
11.411,2022,Híbrido Enchufable (PHEV),Madrid,5,Sí,Automático ,Blanco,Berlina,Mercedes-Benz,Clase A,A 250 e,217 CV,Turismo,235 km/h,6.6 s,1.4 l/100km,33g CO2/km,4419 mm / 1796 mm / 1452 mm,Cero,42.500€
21.434,2022,Híbrido Enchufable (PHEV),Madrid,5,Sí,Automático ,Blanco,Berlina,Mercedes-Benz,Clase A,A 250 e,217 CV,Turismo,235 km/h,6.6 s,1.4 l/100km,33g CO2/km,4419 mm / 1796 mm / 1452 mm,Cero,42.500€
6.816,2023,Gasolina,Alicante,5,No,Automático ,Azul,Todoterreno,SEAT,Arona,Arona 1.0 EcoTSI 85 kW (115 CV) DSG 7 vel. Start/Stop Style,110 CV,Todoterreno,182 km/h,10 s,5 l/100km,113g CO2/km,4138 mm / 1780 mm / 1552 mm,C,21.600€
5,2023,Eléctrico,Albacete,5,No,Automático ,Rojo,Todoterreno,False,False,False,156 CV,False,False,False,False,False,False,False,28.900€
5,2023,Eléctrico,Albacete,5,No,Automático ,Blanco,Todoterreno,False,False,False,156 CV,False,False,False,False,False,False,False,28.900€
5,2024,Eléctrico,Albacete,3,No,Automático ,Gris,Berlina,Fiat,500,500e Berlina Red 87 kW (118 CV),118 CV,Turismo,150 km/h,9 s,13.8 l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,30.200€
5,2024,Eléctrico,Albacete,3,Sí,Automático ,Negro,Berlina,Fiat,500,500e 3+1 70 kW (95 CV),95 CV,Turismo,135 km/h,9.5 s,13 l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,23.100€
1,2023,Eléctrico,Tomares,5,Sí,Automático ,Blanco,Berlina,Peugeot,208,e-208 Allure Pack 100 kW (136 CV),136 CV,Turismo,150 km/h,8.1 s,16.4 l/100km,0g CO2/km,4055 mm / 1745 mm / 1430 mm,Cero,27.800€
10.000,2022,Eléctrico,Tomares,4,Sí,Automático ,Blanco,Furgoneta,False,False,False,122 CV,False,False,False,False,False,False,False,55.900€
255,2023,Híbrido (Gasolina),Tomares,5,Sí,Automático ,Blanco,Berlina,Peugeot,308,308 5p Allure Hybrid 180 e-EAT8,180 CV,Turismo,225 km/h,7.6 s,1.2 l/100km,g CO2/km,4367 mm / 1852 mm / 1441 mm,Cero,29.500€
1,2023,Híbrido (Gasolina),Tomares,5,Sí,Automático ,Blanco,Berlina,Peugeot,308,308 SW GT Pack Hybrid 180 e-EAT8,180 CV,Turismo familiar,225 km/h,7.7 s,1.1 l/100km,g CO2/km,4636 mm / 1852 mm / 1442 mm,Cero,31.900€
75.931,2018,Diésel,Málaga,5,Sí,Manual ,Azul,Berlina,BMW,4 Series,418d Gran Coupé,150 CV,Turismo,213 km/h,9 s,4.1 l/100km,109g CO2/km,4638 mm / 1825 mm / 1389 mm,C,25.390€
126.829,2020,Híbrido Enchufable (PHEV),Rivas Vaciamadrid,5,Sí,Automático ,Gris,Berlina,Mitsubishi,Eclipse Cross,Eclipse Cross PHEV Motion 4WD,188 CV,Todoterreno,162 km/h,10.9 s,2 l/100km,g CO2/km,4545 mm / 1805 mm / 1685 mm,Cero,32.490€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Gris,Todoterreno,Peugeot,5008,5008 Active 1.2 PureTech 130 S&S,130 CV,Todoterreno,188 km/h,10.8 s,5.1 l/100km,117g CO2/km,4641 mm / 1844 mm / 1651 mm,C,28.243€
1,2024,Híbrido (Gasolina),Cádiz,5,Sí,Automático ,Azul,Todoterreno,Peugeot,3008,3008 GT Hybrid 136 e-DCS6,136 CV,Todoterreno,200 km/h,10 s,5.6 l/100km,g CO2/km,4447 mm / 1841 mm / 1624 mm,ECO,28.364€
1,2024,Diésel,Cádiz,5,Sí,Automático ,Azul,Todoterreno,Peugeot,3008,3008 Allure 1.6 BlueHDi 120 EAT6,130 CV,Monovolumen,181 km/h,12.4 s,4.3 l/100km,112g CO2/km,4365 mm / 1837 mm / 1639 mm,C,27.695€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Azul,Todoterreno,Peugeot,3008,3008 Crossway 1.2 PureTech 130 S&S,130 CV,Monovolumen,199 km/h,10.8 s,5.2 l/100km,120g CO2/km,4365 mm / 1837 mm / 1639 mm,C,24.393€
1,2024,Gasolina,Cádiz,5,Sí,Automático ,Azul,Berlina,Peugeot,408,408 Allure PureTech 130 EAT8,130 CV,Turismo,210 km/h,10.4 s,6 l/100km,g CO2/km,4687 mm / 1848 mm / 1478 mm,C,27.888€
1,2024,Híbrido Enchufable (PHEV),Cádiz,5,Sí,Automático ,Azul,Berlina,Peugeot,408,408 GT Plug-In Hybrid 180 e-EAT8,180 CV,Turismo,225 km/h,8.1 s,1.1 l/100km,g CO2/km,4687 mm / 1848 mm / 1478 mm,Cero,40.867€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Azul,Familiar,Peugeot,308,308 SW Style 1.2 PureTech 130 S&S,130 CV,Turismo familiar,205 km/h,10 s,4.6 l/100km,106g CO2/km,4585 mm / 1804 mm / 1471 mm,C,20.541€
1,2024,Eléctrico,Cádiz,5,Sí,Automático ,Verde,Berlina,Peugeot,308,E-308 5p Allure 115 kW,156 CV,Turismo,170 km/h,9.8 s,14.9 l/100km,0g CO2/km,4367 mm / 1852 mm / 1465 mm,Cero,38.137€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Verde,Berlina,Peugeot,308,308 SW Style 1.2 PureTech 130 S&S,130 CV,Turismo familiar,205 km/h,10 s,4.6 l/100km,106g CO2/km,4585 mm / 1804 mm / 1471 mm,C,19.704€
1,2024,Eléctrico,Cádiz,5,Sí,Automático ,Amarillo,Berlina,Peugeot,208,e-208 Allure Pack 100 kW (136 CV),136 CV,Turismo,150 km/h,8.1 s,16.4 l/100km,0g CO2/km,4055 mm / 1745 mm / 1430 mm,Cero,27.746€
1,2024,Eléctrico,Cádiz,5,Sí,Automático ,Gris,Todoterreno,Peugeot,2008,E-2008 Allure 100 kW (136 CV),136 CV,Todoterreno,150 km/h,9.9 s,15.8 l/100km,0g CO2/km,4304 mm / 1775 mm / 1550 mm,Cero,22.801€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Amarillo,Berlina,Peugeot,208,208 Active PureTech 75,74 CV,Turismo,165 km/h,13.2 s,5.4 l/100km,g CO2/km,4055 mm / 1745 mm / 1430 mm,C,14.715€
1,2024,Eléctrico,Cádiz,5,Sí,Automático ,Negro,Todoterreno,Opel,Mokka,Mokka-e 100 kW (136 CV) Ultimate,136 CV,Todoterreno,150 km/h,9.2 s,16 l/100km,0g CO2/km,4151 mm / 1791 mm / 1534 mm,Cero,33.490€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Gris,Todoterreno,Opel,Mokka,Mokka 1.2 Turbo 96 kW (130 CV) Black Edition,136 CV,Todoterreno,202 km/h,9.1 s,5.5 l/100km,g CO2/km,4150 mm / 1790 mm / 1535 mm,C,26.050€
1,2023,Híbrido Enchufable (PHEV),Cádiz,5,Sí,Automático ,Azul,Todoterreno,Opel,Grandland,Grandland GS PHEV 225 CV,224 CV,Todoterreno,225 km/h,8.9 s,1.3 l/100km,g CO2/km,4477 mm / 1856 mm / 1609 mm,Cero,32.990€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Rojo,Todoterreno,Opel,Grandland,Grandland X Ultimate 1.2 Turbo Start&Stop 96 kW (130 CV),130 CV,Todoterreno,197 km/h,10.4 s,6.2 l/100km,114g CO2/km,4477 mm / 1856 mm / 1609 mm,C,25.990€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Rojo,Todoterreno,Opel,Grandland,Grandland X Ultimate 1.2 Turbo Start&Stop 96 kW (130 CV),130 CV,Todoterreno,197 km/h,10.4 s,6.2 l/100km,114g CO2/km,4477 mm / 1856 mm / 1609 mm,C,25.500€
1,2024,Diésel,Cádiz,3,Sí,Manual ,Blanco,Furgoneta,Opel,Combo,Combo Tour Enjoy 1.7 CDTi 100 CV,100 CV,Vehículo comercial,170 km/h,12.5 s,5.2 l/100km,140g CO2/km,4332 mm / 1684 mm / 1801 mm,B,22.490€
1,2024,Híbrido Enchufable (PHEV),Cádiz,5,Sí,Automático ,Blanco,Berlina,Opel,Astra,Astra GS PHEV 1.6 Turbo 132 kW (180 CV) AT8,179 CV,Turismo,225 km/h,7.6 s,1 l/100km,g CO2/km,4374 mm / 1860 mm / 1442 mm,Cero,34.690€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Negro,Berlina,Opel,Astra,Astra Edition 1.2 Turbo 81 kW (110 CV),110 CV,Turismo,199 km/h,10.5 s,5.4 l/100km,g CO2/km,4374 mm / 1860 mm / 1441 mm,C,23.390€
1,2024,Eléctrico,Cádiz,5,Sí,Automático ,Blanco,Berlina,Citroen,C4,ë-C4 eléctrico 100 kW Feel Pack,136 CV,Turismo,150 km/h,9.7 s,16 l/100km,0g CO2/km,4360 mm / 1800 mm / 1520 mm,Cero,24.200€
1,2024,Eléctrico,Cádiz,5,Sí,Automático ,Negro,Monovolumen,Citroen,Berlingo,ë-Berlingo Talla XL Eléctrico 50 kWh Shine,136 CV,Vehículo comercial,135 km/h, s,20 l/100km,0g CO2/km,4753 mm / 1848 mm / 1801 mm,Cero,31.900€
1,2024,Eléctrico,Cádiz,4,Sí,Automático ,Blanco,Monovolumen,Citroen,Berlingo,ë-Berlingo Talla XL Eléctrico 50 kWh Shine,136 CV,Vehículo comercial,135 km/h, s,20 l/100km,0g CO2/km,4753 mm / 1848 mm / 1801 mm,Cero,28.500€
1,2024,Diésel,Cádiz,5,Sí,Automático ,Negro,Todoterreno,Citroen,C5 Aircross,C5 Aircross Feel BlueHDi 130 S&S EAT8,130 CV,Todoterreno,189 km/h,10.6 s,5.2 l/100km,g CO2/km,4500 mm / 1840 mm / 1654 mm,C,29.450€
1,2024,Híbrido Enchufable (PHEV),Cádiz,5,Sí,Automático ,Gris,Berlina,Citroen,C5 X,C5 X Hybrid ë-225 Shine,224 CV,Turismo,233 km/h,7.9 s,1.3 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,Cero,31.300€
1,2024,Gasolina,Cádiz,4,Sí,Automático ,Blanco,Sedan,Citroen,C4 X,C4 X Shine PureTech 130 EAT8,130 CV,Turismo,200 km/h,10.3 s,5.7 l/100km,g CO2/km,4600 mm / 1800 mm / 1525 mm,C,24.750€
1,2024,Gasolina,Cádiz,4,Sí,Manual ,Negro,Sedan,Citroen,C4 X,C4 X Feel PureTech 100,102 CV,Turismo,194 km/h,11.6 s,5.3 l/100km,g CO2/km,4600 mm / 1800 mm / 1525 mm,C,20.300€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Negro,Berlina,Citroen,C4,C4 PureTech 100 You,102 CV,Turismo,184 km/h,11.3 s,5.5 l/100km,g CO2/km,4360 mm / 1800 mm / 1525 mm,C,19.570€
1,2024,Diésel,Cádiz,5,Sí,Automático ,Negro,Berlina,Citroen,C4,C4 SpaceTourer BlueHDi 130 S&S Shine EAT8,130 CV,Monovolumen,198 km/h,10.2 s,4 l/100km,105g CO2/km,4438 mm / 1826 mm / 1610 mm,C,25.700€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Rojo,Berlina,Citroen,C3,C3 PureTech 83 S&S Max,82 CV,Turismo,169 km/h,13.3 s,5.5 l/100km,g CO2/km,3996 mm / 1749 mm / 1474 mm,C,17.120€
1,2024,Gasolina,Cádiz,5,Sí,Manual ,Gris,Todoterreno,Citroen,C3 Aircross,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,18.295€
1,2024,Gasolina,Cádiz,4,Sí,Manual ,Blanco,Furgoneta,Citroen,Berlingo,Berlingo Talla M PureTech 110 S&S Live,110 CV,Vehículo comercial,170 km/h,11.5 s,6 l/100km,130g CO2/km,4403 mm / 1848 mm / 1800 mm,C,22.100€
17.990,2023,Eléctrico,Sevilla,5,No,Automático ,Otros,Todoterreno,BMW,iX3,iX3 Impressive,,Todoterreno,180 km/h,6.8 s,18 l/100km,0g CO2/km,4734 mm / 1891 mm / 1668 mm,Cero,56.790€
1,2023,Eléctrico,Sevilla,5,No,Automático ,Verde,Todoterreno,BMW,iX1,iX1 xDrive30,,Todoterreno,180 km/h,5.6 s,16.9 l/100km,0g CO2/km,4500 mm / 1845 mm / 1616 mm,Cero,49.900€
9,2023,Eléctrico,Sevilla,4,No,Automático ,Gris,Berlina,False,False,False,,False,False,False,False,False,False,False,74.900€
25.500,2022,Eléctrico,Madrid,5,Sí,Automático ,Blanco,Todoterreno,False,False,False,306 CV,False,False,False,False,False,False,False,44.900€
97.522,2018,Diésel,Leganés,3,Sí,Manual ,Blanco,Berlina,KIA,Ceed,pro_cee'd 1.6 CRDi VGT GT Line 100 kW (136 CV),136 CV,Turismo,197 km/h,10.2 s,4 l/100km,104g CO2/km,4310 mm / 1780 mm / 1430 mm,C,14.000€
5,2023,Gasolina,Leganés,5,Sí,Automático ,Gris,Todoterreno,Honda,CR-V,CR-V 1.5 VTEC Turbo 142 kW (193 CV) 4x4 Executive CVT,184 CV,Todoterreno,200 km/h,10 s,7.1 l/100km,162g CO2/km,4600 mm / 1855 mm / 1689 mm,C,48.000€
39.771,2018,Diésel,Leganés,5,Sí,Automático ,Negro,Todoterreno,BMW,X2,X2 xDrive20d,190 CV,Todoterreno,221 km/h,7.7 s,4.7 l/100km,124g CO2/km,4360 mm / 1824 mm / 1526 mm,C,26.700€
24.500,2023,Híbrido (Diésel),Murcia,5,No,Automático ,Azul,Todoterreno,False,False,False,285 CV,False,False,False,False,False,False,False,96.900€
81.614,2018,Gasolina,Barakaldo,5,Sí,Manual ,Gris,Todoterreno,Suzuki,SX4,SX4 1.6 VVT 4x2 Takumi,111 CV,Todoterreno,185 km/h,10.7 s,6.2 l/100km,141g CO2/km,4150 mm / 1755 mm / 1605 mm,C,14.500€
101.355,2021,Gasolina,Barakaldo,5,Sí,Automático ,Negro,Todoterreno,SEAT,Ateca,Ateca 1.5 EcoTSI 110 kW (150 CV) 4Drive DSG-7 Start&Stop Xcellence Edition,150 CV,Todoterreno,189 km/h,9.2 s,6.5 l/100km,149g CO2/km,4363 mm / 1841 mm / 1611 mm,C,23.900€
1,2023,Eléctrico,Barakaldo,5,Sí,Automático ,Azul,Berlina,Citroen,C4,ë-C4 eléctrico 100 kW Feel Pack,136 CV,Turismo,150 km/h,9.7 s,16 l/100km,0g CO2/km,4360 mm / 1800 mm / 1520 mm,Cero,31.400€
1,2022,Híbrido (Gasolina),Barakaldo,5,Sí,Automático ,Gris,Berlina,Citroen,C5 X,C5 X Hybrid ë-225 Shine Pack,225 CV,Turismo,233 km/h,7.9 s,1.3 l/100km,g CO2/km,4805 mm / 1815 mm / 1485 mm,Cero,39.900€
72.842,2019,Gasolina,Barakaldo,5,Sí,Manual ,Negro,Todoterreno,Citroen,C5 Aircross,C5 Aircross Feel PureTech 130 S&S,131 CV,Todoterreno,195 km/h,10.5 s,5.2 l/100km,119g CO2/km,4500 mm / 1840 mm / 1654 mm,C,17.995€
50.302,2021,Diésel,Barakaldo,5,Sí,Manual ,Negro,Todoterreno,Citroen,C5 Aircross,C5 Aircross Live BlueHDi 130 S&S,131 CV,Todoterreno,189 km/h,10.4 s,4.1 l/100km,108g CO2/km,4500 mm / 1840 mm / 1654 mm,C,26.900€
40.633,2021,Diésel,Barakaldo,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C5 Aircross,C5 Aircross Live BlueHDi 130 S&S,131 CV,Todoterreno,189 km/h,10.4 s,4.1 l/100km,108g CO2/km,4500 mm / 1840 mm / 1654 mm,C,27.300€
52.441,2021,Diésel,Barakaldo,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C5 Aircross,C5 Aircross Live BlueHDi 130 S&S,131 CV,Todoterreno,189 km/h,10.4 s,4.1 l/100km,108g CO2/km,4500 mm / 1840 mm / 1654 mm,C,27.300€
78,2022,Diésel,Barakaldo,5,Sí,Manual ,Blanco,Todoterreno,Citroen,C5 Aircross,C5 Aircross Live BlueHDi 130 S&S,131 CV,Todoterreno,189 km/h,10.4 s,4.1 l/100km,108g CO2/km,4500 mm / 1840 mm / 1654 mm,C,29.400€
27.735,2022,Diésel,Barakaldo,5,Sí,Automático ,Azul,Berlina,Citroen,C4,C4 BlueHDi 130 S&S EAT8 Feel Pack,130 CV,Turismo,210 km/h,9.5 s,4.6 l/100km,g CO2/km,4360 mm / 1800 mm / 1525 mm,C,23.900€
10,2023,Diésel,Boadilla del Monte,5,Sí,Automático ,Gris,Monovolumen,Citroen,SpaceTourer,SpaceTourer Talla XL BlueHDi 180 S&S Business Lounge EAT8,177 CV,Vehículo comercial,185 km/h,8.8 s,6.3 l/100km,166g CO2/km,5309 mm / 1920 mm / 1890 mm,C,49.900€
74.196,2019,Gasolina,Leganés,5,Sí,Manual ,Azul,Berlina,Citroen,C4 Cactus,C4 Cactus PureTech 110 S&S Feel,110 CV,Turismo,188 km/h,9.3 s,4.7 l/100km,100g CO2/km,4157 mm / 1729 mm / 1480 mm,C,13.495€
61.104,2020,Gasolina,Leganés,5,Sí,Manual ,Azul,Todoterreno,SEAT,Ateca,Ateca 1.5 EcoTSI 110 kW (150 CV) Start&Stop Style,150 CV,Todoterreno,198 km/h,8.5 s,5.5 l/100km,126g CO2/km,4363 mm / 1841 mm / 1601 mm,C,20.995€
17.164,2023,Diésel,Leganés,5,Sí,Automático ,Gris,Todoterreno,Peugeot,5008,5008 Allure 1.5 BlueHDi 130 S&S EAT8,130 CV,Todoterreno,187 km/h,13.5 s,4.1 l/100km,108g CO2/km,4641 mm / 1844 mm / 1651 mm,C,32.495€
47.700,2021,Diésel,Málaga,5,Sí,Manual ,Gris,Todoterreno,Peugeot,2008,2008 Active Pack BlueHDi 110,110 CV,Todoterreno,201 km/h,9.5 s,4.4 l/100km,g CO2/km,4300 mm / 1770 mm / 1530 mm,C,20.990€
31.161,2020,Gasolina,Toledo,5,Sí,Automático ,Blanco,Berlina,Renault,Twingo,Twingo Zen TCe 66 kW (90 CV) EDC,92 CV,Turismo,165 km/h,10.8 s,4.8 l/100km,108g CO2/km,3595 mm / 1646 mm / 1554 mm,C,12.199€
157.015,2016,Gasolina,Toledo,5,Sí,Manual ,Gris,Berlina,Peugeot,308,308 SW Style 1.2 PureTech 130 S&S,130 CV,Turismo familiar,205 km/h,10 s,4.6 l/100km,106g CO2/km,4585 mm / 1804 mm / 1471 mm,C,7.799€
67.121,2019,Diésel,Toledo,5,Sí,Automático ,Blanco,Familiar,Mercedes-Benz,Clase C,C 220 d Estate,194 CV,Turismo familiar,233 km/h,7 s,4.4 l/100km,123g CO2/km,4702 mm / 1810 mm / 1457 mm,C,25.099€
101.147,2020,Gasolina,Toledo,5,Sí,Automático ,Rojo,Berlina,Mazda,3,CX-3 Evolution 2.0 SKYACTIV-G 89 kW (121 CV) 2WD 6AT,122 CV,Todoterreno,187 km/h,9.9 s,6.1 l/100km,140g CO2/km,4275 mm / 1765 mm / 1535 mm,C,17.499€
102.717,2017,Gasolina,Toledo,5,Sí,Manual ,Gris,Berlina,Citroen,C3,C3 Tonic PureTech 82,82 CV,Turismo,174 km/h,12.3 s,4.6 l/100km,107g CO2/km,3941 mm / 1728 mm / 1524 mm,C,7.099€
76.724,2016,Gasolina,Toledo,5,Sí,Manual ,Gris,Vehículo,Citroen,Berlingo,Berlingo Multispace Feel PureTech 110 S&S,110 CV,Vehículo comercial,180 km/h,12.2 s,5.1 l/100km,119g CO2/km,4384 mm / 1810 mm / 1801 mm,C,11.999€
67.751,2016,Diésel,Marbella,5,Sí,Automático ,Gris,Todoterreno,Land Rover,Range Rover Sport,Range Rover Sport 3.0 SDV6 292 CV HSE,306 CV,Todoterreno,209 km/h,7.2 s,7.5 l/100km,199g CO2/km,4850 mm / 1983 mm / 1780 mm,B,52.000€
110.512,2017,Diésel,Alcorcon,5,Sí,Manual ,Azul,Todoterreno,Volvo,V60,V60 D3 Momentum,150 CV,Turismo familiar,205 km/h,10.4 s,4.5 l/100km,119g CO2/km,4635 mm / 1865 mm / 1484 mm,B,15.490€
138.831,2019,Diésel,Leganes,5,Sí,Automático ,Negro,Berlina,Volkswagen,Passat,Passat Variant Advance 2.0 TDI BMT 110 kW (150 CV) DSG 7 vel.,150 CV,Turismo familiar,216 km/h,8.9 s,4.3 l/100km,113g CO2/km,4767 mm / 1832 mm / 1477 mm,C,17.490€
134.810,2018,Diésel,Leganes,5,Sí,Automático ,Gris,Familiar,Volkswagen,Golf,Golf 5p Sport 1.6 TDI CR 105 CV DSG 7 vel.,115 CV,Turismo,192 km/h,10.7 s,3.9 l/100km,102g CO2/km,4255 mm / 1799 mm / 1442 mm,B,13.890€
90.381,2019,Diésel,Leganes,5,Sí,Manual ,Blanco,Berlina,SEAT,Leon,León 5p 1.6 TDI 85kW (115 CV) Start&Stop Reference Plus,115 CV,Turismo,197 km/h,9.8 s,4 l/100km,105g CO2/km,4282 mm / 1816 mm / 1459 mm,C,12.690€
122.079,2017,Diésel,Leganes,5,Sí,Manual ,Azul,Berlina,SEAT,Leon,León ST 1.6 TDI 85 kW (115 CV) Start&Stop Reference,115 CV,Turismo familiar,197 km/h,9.9 s,4.1 l/100km,108g CO2/km,4549 mm / 1816 mm / 1454 mm,C,11.490€
125.710,2016,Gasolina,Leganes,5,Sí,Manual ,Gris,Berlina,Opel,Corsa,Corsa 5p Expression 1.4 90 CV,90 CV,Turismo,175 km/h,13.2 s,5.2 l/100km,120g CO2/km,4021 mm / 1746 mm / 1481 mm,C,7.790€
135.529,2018,Diésel,Leganes,5,Sí,Manual ,Gris,Familiar,Opel,Astra,Astra 5p Excellence 1.6 CDTI Start/Stop 110 CV,110 CV,Turismo,184 km/h,11.6 s,3.7 l/100km,97g CO2/km,4419 mm / 1814 mm / 1510 mm,B,9.990€
